Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,8,2022-01-04,40.83
1,2022-01-04,8,2022-01-13,42.25
2,2022-01-13,8,2022-01-24,44.75
3,2022-01-24,8,2022-02-02,46.25
4,2022-02-02,8,2022-02-11,47.58
5,2022-02-11,8,2022-02-23,48.75
6,2022-02-23,8,2022-03-04,49.0
7,2022-03-04,8,2022-03-15,48.08
8,2022-03-15,8,2022-03-24,45.33
9,2022-03-24,8,2022-04-04,44.67
10,2022-04-04,8,2022-04-19,44.92
11,2022-04-19,8,2022-04-28,45.83
12,2022-04-28,8,2022-05-11,45.5
13,2022-05-11,8,2022-05-23,45.08
14,2022-05-23,8,2022-06-01,46.17
15,2022-06-01,8,2022-06-13,47.5
16,2022-06-13,8,2022-06-22,49.25
17,2022-06-22,8,2022-07-01,48.92
18,2022-07-01,8,2022-07-12,47.92
19,2022-07-12,8,2022-07-22,46.5
20,2022-07-22,8,2022-08-04,45.67
21,2022-08-04,8,2022-08-16,45.0
22,2022-08-16,8,2022-08-25,44.58
23,2022-08-25,8,2022-09-05,44.67
24,2022-09-05,8,2022-09-14,43.67
25,2022-09-14,8,2022-09-23,43.0
26,2022-09-23,8,2022-10-04,41.25
27,2022-10-04,8,2022-10-17,40.67
28,2022-10-17,8,2022-10-27,39.75
29,2022-10-27,8,2022-11-07,40.17
30,2022-11-07,8,2022-11-16,41.42
31,2022-11-16,8,2022-11-25,42.5
32,2022-11-25,8,2022-12-07,42.58
33,2022-12-07,8,2022-12-19,41.83
34,2022-12-19,8,2022-12-28,41.0
