Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,8,2022-01-04,41.62
1,2022-01-04,8,2022-01-13,43.12
2,2022-01-13,8,2022-01-24,45.75
3,2022-01-24,8,2022-02-02,47.62
4,2022-02-02,8,2022-02-11,47.38
5,2022-02-11,8,2022-02-23,49.5
6,2022-02-23,8,2022-03-04,49.75
7,2022-03-04,8,2022-03-15,46.38
8,2022-03-15,8,2022-03-24,44.0
9,2022-03-24,8,2022-04-04,44.62
10,2022-04-04,8,2022-04-19,45.75
11,2022-04-19,8,2022-04-28,45.75
12,2022-04-28,8,2022-05-11,45.5
13,2022-05-11,8,2022-05-23,44.62
14,2022-05-23,8,2022-06-01,46.75
15,2022-06-01,8,2022-06-13,49.12
16,2022-06-13,8,2022-06-22,49.25
17,2022-06-22,8,2022-07-01,48.88
18,2022-07-01,8,2022-07-12,47.12
19,2022-07-12,8,2022-07-22,45.62
20,2022-07-22,8,2022-08-04,45.5
21,2022-08-04,8,2022-08-16,44.88
22,2022-08-16,8,2022-08-25,44.0
23,2022-08-25,8,2022-09-05,45.0
24,2022-09-05,8,2022-09-14,43.5
25,2022-09-14,8,2022-09-23,41.5
26,2022-09-23,8,2022-10-04,41.38
27,2022-10-04,8,2022-10-17,40.0
28,2022-10-17,8,2022-10-27,39.25
29,2022-10-27,8,2022-11-07,40.62
30,2022-11-07,8,2022-11-16,42.5
31,2022-11-16,8,2022-11-25,42.75
32,2022-11-25,8,2022-12-07,42.38
33,2022-12-07,8,2022-12-19,41.5
34,2022-12-19,8,2022-12-28,40.38
