Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,13,2022-01-04,118.88
1,2022-01-04,13,2022-01-13,118.62
2,2022-01-13,13,2022-01-24,118.62
3,2022-01-24,13,2022-02-02,119.56
4,2022-02-02,13,2022-02-11,120.38
5,2022-02-11,13,2022-02-23,121.88
6,2022-02-23,13,2022-03-04,123.69
7,2022-03-04,13,2022-03-15,127.56
8,2022-03-15,13,2022-03-24,131.12
9,2022-03-24,13,2022-04-04,135.44
10,2022-04-04,13,2022-04-19,138.19
11,2022-04-19,13,2022-04-28,141.69
12,2022-04-28,13,2022-05-11,144.31
13,2022-05-11,13,2022-05-23,147.06
14,2022-05-23,13,2022-06-01,150.69
15,2022-06-01,13,2022-06-13,152.81
16,2022-06-13,13,2022-06-22,156.25
17,2022-06-22,13,2022-07-01,156.75
18,2022-07-01,13,2022-07-12,158.44
19,2022-07-12,13,2022-07-22,159.44
20,2022-07-22,13,2022-08-04,160.94
21,2022-08-04,13,2022-08-16,161.12
22,2022-08-16,13,2022-08-25,161.0
23,2022-08-25,13,2022-09-05,161.06
24,2022-09-05,13,2022-09-14,160.31
25,2022-09-14,13,2022-09-23,161.12
26,2022-09-23,13,2022-10-04,162.56
27,2022-10-04,13,2022-10-17,163.19
28,2022-10-17,13,2022-10-27,164.38
29,2022-10-27,13,2022-11-07,167.06
30,2022-11-07,13,2022-11-16,171.5
31,2022-11-16,13,2022-11-25,174.06
32,2022-11-25,13,2022-12-07,176.5
33,2022-12-07,13,2022-12-19,177.94
34,2022-12-19,13,2022-12-28,177.38
