Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,13,2022-01-04,115.71
1,2022-01-04,13,2022-01-13,115.98
2,2022-01-13,13,2022-01-24,116.15
3,2022-01-24,13,2022-02-02,116.38
4,2022-02-02,13,2022-02-11,116.79
5,2022-02-11,13,2022-02-23,117.21
6,2022-02-23,13,2022-03-04,117.52
7,2022-03-04,13,2022-03-15,118.83
8,2022-03-15,13,2022-03-24,119.96
9,2022-03-24,13,2022-04-04,121.71
10,2022-04-04,13,2022-04-19,123.29
11,2022-04-19,13,2022-04-28,125.25
12,2022-04-28,13,2022-05-11,127.15
13,2022-05-11,13,2022-05-23,128.79
14,2022-05-23,13,2022-06-01,130.9
15,2022-06-01,13,2022-06-13,133.17
16,2022-06-13,13,2022-06-22,135.42
17,2022-06-22,13,2022-07-01,136.94
18,2022-07-01,13,2022-07-12,138.42
19,2022-07-12,13,2022-07-22,140.23
20,2022-07-22,13,2022-08-04,141.88
21,2022-08-04,13,2022-08-16,143.35
22,2022-08-16,13,2022-08-25,145.12
23,2022-08-25,13,2022-09-05,147.15
24,2022-09-05,13,2022-09-14,149.23
25,2022-09-14,13,2022-09-23,151.1
26,2022-09-23,13,2022-10-04,153.06
27,2022-10-04,13,2022-10-17,154.77
28,2022-10-17,13,2022-10-27,156.54
29,2022-10-27,13,2022-11-07,158.42
30,2022-11-07,13,2022-11-16,161.06
31,2022-11-16,13,2022-11-25,162.65
32,2022-11-25,13,2022-12-07,164.35
33,2022-12-07,13,2022-12-19,165.27
34,2022-12-19,13,2022-12-28,166.12
