Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,13,2022-01-04,118.25
1,2022-01-04,13,2022-01-13,118.25
2,2022-01-13,13,2022-01-24,121.5
3,2022-01-24,13,2022-02-02,123.75
4,2022-02-02,13,2022-02-11,125.5
5,2022-02-11,13,2022-02-23,129.0
6,2022-02-23,13,2022-03-04,129.5
7,2022-03-04,13,2022-03-15,139.25
8,2022-03-15,13,2022-03-24,148.0
9,2022-03-24,13,2022-04-04,149.75
10,2022-04-04,13,2022-04-19,149.75
11,2022-04-19,13,2022-04-28,148.75
12,2022-04-28,13,2022-05-11,150.0
13,2022-05-11,13,2022-05-23,150.5
14,2022-05-23,13,2022-06-01,155.0
15,2022-06-01,13,2022-06-13,162.25
16,2022-06-13,13,2022-06-22,170.25
17,2022-06-22,13,2022-07-01,165.5
18,2022-07-01,13,2022-07-12,158.5
19,2022-07-12,13,2022-07-22,159.5
20,2022-07-22,13,2022-08-04,160.0
21,2022-08-04,13,2022-08-16,157.25
22,2022-08-16,13,2022-08-25,155.25
23,2022-08-25,13,2022-09-05,162.0
24,2022-09-05,13,2022-09-14,167.5
25,2022-09-14,13,2022-09-23,165.75
26,2022-09-23,13,2022-10-04,167.5
27,2022-10-04,13,2022-10-17,167.75
28,2022-10-17,13,2022-10-27,167.25
29,2022-10-27,13,2022-11-07,172.75
30,2022-11-07,13,2022-11-16,183.75
31,2022-11-16,13,2022-11-25,190.0
32,2022-11-25,13,2022-12-07,187.5
33,2022-12-07,13,2022-12-19,181.25
34,2022-12-19,13,2022-12-28,171.0
