Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,13,2022-01-04,117.25
1,2022-01-04,13,2022-01-13,117.38
2,2022-01-13,13,2022-01-24,119.88
3,2022-01-24,13,2022-02-02,121.0
4,2022-02-02,13,2022-02-11,123.5
5,2022-02-11,13,2022-02-23,126.38
6,2022-02-23,13,2022-03-04,127.5
7,2022-03-04,13,2022-03-15,134.12
8,2022-03-15,13,2022-03-24,138.75
9,2022-03-24,13,2022-04-04,144.5
10,2022-04-04,13,2022-04-19,148.88
11,2022-04-19,13,2022-04-28,149.25
12,2022-04-28,13,2022-05-11,149.88
13,2022-05-11,13,2022-05-23,149.62
14,2022-05-23,13,2022-06-01,152.5
15,2022-06-01,13,2022-06-13,156.38
16,2022-06-13,13,2022-06-22,162.62
17,2022-06-22,13,2022-07-01,163.88
18,2022-07-01,13,2022-07-12,164.38
19,2022-07-12,13,2022-07-22,162.5
20,2022-07-22,13,2022-08-04,159.25
21,2022-08-04,13,2022-08-16,158.38
22,2022-08-16,13,2022-08-25,157.62
23,2022-08-25,13,2022-09-05,159.62
24,2022-09-05,13,2022-09-14,161.38
25,2022-09-14,13,2022-09-23,163.88
26,2022-09-23,13,2022-10-04,167.5
27,2022-10-04,13,2022-10-17,166.75
28,2022-10-17,13,2022-10-27,167.38
29,2022-10-27,13,2022-11-07,170.25
30,2022-11-07,13,2022-11-16,175.5
31,2022-11-16,13,2022-11-25,181.38
32,2022-11-25,13,2022-12-07,185.62
33,2022-12-07,13,2022-12-19,185.62
34,2022-12-19,13,2022-12-28,179.25
