Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,14,2022-01-04,11.26
1,2022-01-04,14,2022-01-13,10.9
2,2022-01-13,14,2022-01-24,10.76
3,2022-01-24,14,2022-02-02,10.74
4,2022-02-02,14,2022-02-11,10.75
5,2022-02-11,14,2022-02-23,10.84
6,2022-02-23,14,2022-03-04,10.94
7,2022-03-04,14,2022-03-15,11.05
8,2022-03-15,14,2022-03-24,11.05
9,2022-03-24,14,2022-04-04,11.14
10,2022-04-04,14,2022-04-19,11.12
11,2022-04-19,14,2022-04-28,11.22
12,2022-04-28,14,2022-05-11,11.39
13,2022-05-11,14,2022-05-23,11.45
14,2022-05-23,14,2022-06-01,11.59
15,2022-06-01,14,2022-06-13,11.68
16,2022-06-13,14,2022-06-22,11.95
17,2022-06-22,14,2022-07-01,12.12
18,2022-07-01,14,2022-07-12,12.29
19,2022-07-12,14,2022-07-22,12.44
20,2022-07-22,14,2022-08-04,12.52
21,2022-08-04,14,2022-08-16,12.65
22,2022-08-16,14,2022-08-25,12.82
23,2022-08-25,14,2022-09-05,13.1
24,2022-09-05,14,2022-09-14,13.26
25,2022-09-14,14,2022-09-23,13.42
26,2022-09-23,14,2022-10-04,13.55
27,2022-10-04,14,2022-10-17,13.5
28,2022-10-17,14,2022-10-27,13.49
29,2022-10-27,14,2022-11-07,13.45
30,2022-11-07,14,2022-11-16,13.38
31,2022-11-16,14,2022-11-25,13.11
32,2022-11-25,14,2022-12-07,12.95
33,2022-12-07,14,2022-12-19,12.88
34,2022-12-19,14,2022-12-28,12.89
