Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,14,2022-01-04,11.54
1,2022-01-04,14,2022-01-13,11.53
2,2022-01-13,14,2022-01-24,11.45
3,2022-01-24,14,2022-02-02,11.28
4,2022-02-02,14,2022-02-11,11.13
5,2022-02-11,14,2022-02-23,10.95
6,2022-02-23,14,2022-03-04,10.85
7,2022-03-04,14,2022-03-15,10.91
8,2022-03-15,14,2022-03-24,10.91
9,2022-03-24,14,2022-04-04,10.97
10,2022-04-04,14,2022-04-19,11.03
11,2022-04-19,14,2022-04-28,11.1
12,2022-04-28,14,2022-05-11,11.22
13,2022-05-11,14,2022-05-23,11.32
14,2022-05-23,14,2022-06-01,11.4
15,2022-06-01,14,2022-06-13,11.53
16,2022-06-13,14,2022-06-22,11.71
17,2022-06-22,14,2022-07-01,11.82
18,2022-07-01,14,2022-07-12,11.93
19,2022-07-12,14,2022-07-22,12.02
20,2022-07-22,14,2022-08-04,12.2
21,2022-08-04,14,2022-08-16,12.32
22,2022-08-16,14,2022-08-25,12.53
23,2022-08-25,14,2022-09-05,12.78
24,2022-09-05,14,2022-09-14,12.96
25,2022-09-14,14,2022-09-23,13.14
26,2022-09-23,14,2022-10-04,13.24
27,2022-10-04,14,2022-10-17,13.24
28,2022-10-17,14,2022-10-27,13.23
29,2022-10-27,14,2022-11-07,13.21
30,2022-11-07,14,2022-11-16,13.26
31,2022-11-16,14,2022-11-25,13.23
32,2022-11-25,14,2022-12-07,13.24
33,2022-12-07,14,2022-12-19,13.29
34,2022-12-19,14,2022-12-28,13.28
