Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,14,2022-01-04,10.62
1,2022-01-04,14,2022-01-13,10.62
2,2022-01-13,14,2022-01-24,10.85
3,2022-01-24,14,2022-02-02,10.85
4,2022-02-02,14,2022-02-11,10.88
5,2022-02-11,14,2022-02-23,11.05
6,2022-02-23,14,2022-03-04,11.02
7,2022-03-04,14,2022-03-15,11.25
8,2022-03-15,14,2022-03-24,11.23
9,2022-03-24,14,2022-04-04,11.22
10,2022-04-04,14,2022-04-19,11.22
11,2022-04-19,14,2022-04-28,11.2
12,2022-04-28,14,2022-05-11,11.55
13,2022-05-11,14,2022-05-23,11.68
14,2022-05-23,14,2022-06-01,11.95
15,2022-06-01,14,2022-06-13,12.15
16,2022-06-13,14,2022-06-22,12.35
17,2022-06-22,14,2022-07-01,12.58
18,2022-07-01,14,2022-07-12,12.62
19,2022-07-12,14,2022-07-22,12.73
20,2022-07-22,14,2022-08-04,12.7
21,2022-08-04,14,2022-08-16,12.72
22,2022-08-16,14,2022-08-25,13.02
23,2022-08-25,14,2022-09-05,13.48
24,2022-09-05,14,2022-09-14,13.82
25,2022-09-14,14,2022-09-23,14.12
26,2022-09-23,14,2022-10-04,14.08
27,2022-10-04,14,2022-10-17,13.52
28,2022-10-17,14,2022-10-27,13.15
29,2022-10-27,14,2022-11-07,12.78
30,2022-11-07,14,2022-11-16,12.68
31,2022-11-16,14,2022-11-25,12.7
32,2022-11-25,14,2022-12-07,12.75
33,2022-12-07,14,2022-12-19,12.98
34,2022-12-19,14,2022-12-28,13.1
