Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,130.2
1,2022-01-04,2,2022-01-13,129.5
2,2022-01-13,2,2022-01-24,128.52
3,2022-01-24,2,2022-02-02,127.08
4,2022-02-02,2,2022-02-11,124.75
5,2022-02-11,2,2022-02-23,122.02
6,2022-02-23,2,2022-03-04,119.85
7,2022-03-04,2,2022-03-15,118.12
8,2022-03-15,2,2022-03-24,116.75
9,2022-03-24,2,2022-04-04,115.05
10,2022-04-04,2,2022-04-19,113.95
11,2022-04-19,2,2022-04-28,112.6
12,2022-04-28,2,2022-05-11,111.9
13,2022-05-11,2,2022-05-23,110.9
14,2022-05-23,2,2022-06-01,110.38
15,2022-06-01,2,2022-06-13,109.62
16,2022-06-13,2,2022-06-22,108.72
17,2022-06-22,2,2022-07-01,108.08
18,2022-07-01,2,2022-07-12,107.82
19,2022-07-12,2,2022-07-22,107.65
20,2022-07-22,2,2022-08-04,107.25
21,2022-08-04,2,2022-08-16,106.98
22,2022-08-16,2,2022-08-25,106.78
23,2022-08-25,2,2022-09-05,106.65
24,2022-09-05,2,2022-09-14,106.46
25,2022-09-14,2,2022-09-23,106.45
26,2022-09-23,2,2022-10-04,105.96
27,2022-10-04,2,2022-10-17,104.88
28,2022-10-17,2,2022-10-27,103.81
29,2022-10-27,2,2022-11-07,103.14
30,2022-11-07,2,2022-11-16,102.39
31,2022-11-16,2,2022-11-25,102.06
32,2022-11-25,2,2022-12-07,101.28
33,2022-12-07,2,2022-12-19,100.89
34,2022-12-19,2,2022-12-28,100.28
