Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,18,2022-01-04,208.75
1,2022-01-04,18,2022-01-13,216.75
2,2022-01-13,18,2022-01-24,220.25
3,2022-01-24,18,2022-02-02,221.75
4,2022-02-02,18,2022-02-11,223.5
5,2022-02-11,18,2022-02-23,225.75
6,2022-02-23,18,2022-03-04,229.0
7,2022-03-04,18,2022-03-15,231.25
8,2022-03-15,18,2022-03-24,233.5
9,2022-03-24,18,2022-04-04,232.0
10,2022-04-04,18,2022-04-19,232.0
11,2022-04-19,18,2022-04-28,227.75
12,2022-04-28,18,2022-05-11,224.75
13,2022-05-11,18,2022-05-23,220.5
14,2022-05-23,18,2022-06-01,217.25
15,2022-06-01,18,2022-06-13,218.5
16,2022-06-13,18,2022-06-22,215.25
17,2022-06-22,18,2022-07-01,211.25
18,2022-07-01,18,2022-07-12,205.62
19,2022-07-12,18,2022-07-22,201.38
20,2022-07-22,18,2022-08-04,200.12
21,2022-08-04,18,2022-08-16,201.12
22,2022-08-16,18,2022-08-25,202.0
23,2022-08-25,18,2022-09-05,199.38
24,2022-09-05,18,2022-09-14,196.75
25,2022-09-14,18,2022-09-23,195.0
26,2022-09-23,18,2022-10-04,193.0
27,2022-10-04,18,2022-10-17,193.12
28,2022-10-17,18,2022-10-27,191.5
29,2022-10-27,18,2022-11-07,189.75
30,2022-11-07,18,2022-11-16,187.75
31,2022-11-16,18,2022-11-25,186.38
32,2022-11-25,18,2022-12-07,187.25
33,2022-12-07,18,2022-12-19,186.88
34,2022-12-19,18,2022-12-28,187.12
