Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,18,2022-01-04,184.98
1,2022-01-04,18,2022-01-13,187.23
2,2022-01-13,18,2022-01-24,189.35
3,2022-01-24,18,2022-02-02,191.62
4,2022-02-02,18,2022-02-11,193.92
5,2022-02-11,18,2022-02-23,196.6
6,2022-02-23,18,2022-03-04,199.12
7,2022-03-04,18,2022-03-15,201.71
8,2022-03-15,18,2022-03-24,204.27
9,2022-03-24,18,2022-04-04,206.79
10,2022-04-04,18,2022-04-19,209.06
11,2022-04-19,18,2022-04-28,210.62
12,2022-04-28,18,2022-05-11,212.19
13,2022-05-11,18,2022-05-23,213.44
14,2022-05-23,18,2022-06-01,214.52
15,2022-06-01,18,2022-06-13,215.6
16,2022-06-13,18,2022-06-22,216.12
17,2022-06-22,18,2022-07-01,216.31
18,2022-07-01,18,2022-07-12,216.71
19,2022-07-12,18,2022-07-22,217.31
20,2022-07-22,18,2022-08-04,217.65
21,2022-08-04,18,2022-08-16,217.9
22,2022-08-16,18,2022-08-25,217.69
23,2022-08-25,18,2022-09-05,216.67
24,2022-09-05,18,2022-09-14,215.65
25,2022-09-14,18,2022-09-23,214.27
26,2022-09-23,18,2022-10-04,213.15
27,2022-10-04,18,2022-10-17,211.9
28,2022-10-17,18,2022-10-27,210.31
29,2022-10-27,18,2022-11-07,208.27
30,2022-11-07,18,2022-11-16,206.27
31,2022-11-16,18,2022-11-25,204.42
32,2022-11-25,18,2022-12-07,202.6
33,2022-12-07,18,2022-12-19,200.75
34,2022-12-19,18,2022-12-28,198.79
