Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,18,2022-01-04,216.5
1,2022-01-04,18,2022-01-13,222.0
2,2022-01-13,18,2022-01-24,224.0
3,2022-01-24,18,2022-02-02,221.5
4,2022-02-02,18,2022-02-11,223.0
5,2022-02-11,18,2022-02-23,230.0
6,2022-02-23,18,2022-03-04,235.0
7,2022-03-04,18,2022-03-15,232.5
8,2022-03-15,18,2022-03-24,232.0
9,2022-03-24,18,2022-04-04,231.5
10,2022-04-04,18,2022-04-19,232.0
11,2022-04-19,18,2022-04-28,224.0
12,2022-04-28,18,2022-05-11,217.5
13,2022-05-11,18,2022-05-23,217.0
14,2022-05-23,18,2022-06-01,217.0
15,2022-06-01,18,2022-06-13,220.0
16,2022-06-13,18,2022-06-22,213.5
17,2022-06-22,18,2022-07-01,202.5
18,2022-07-01,18,2022-07-12,197.75
19,2022-07-12,18,2022-07-22,200.25
20,2022-07-22,18,2022-08-04,202.5
21,2022-08-04,18,2022-08-16,202.0
22,2022-08-16,18,2022-08-25,201.5
23,2022-08-25,18,2022-09-05,196.75
24,2022-09-05,18,2022-09-14,192.0
25,2022-09-14,18,2022-09-23,193.25
26,2022-09-23,18,2022-10-04,194.0
27,2022-10-04,18,2022-10-17,193.0
28,2022-10-17,18,2022-10-27,189.0
29,2022-10-27,18,2022-11-07,186.5
30,2022-11-07,18,2022-11-16,186.5
31,2022-11-16,18,2022-11-25,186.25
32,2022-11-25,18,2022-12-07,188.0
33,2022-12-07,18,2022-12-19,187.5
34,2022-12-19,18,2022-12-28,186.25
