Date,Action,Stocks Count,Stock Price,Predicted Price,Percent Change,Money Left
2022-12-29,Buy,118300,8.45,8.96,6.04,365.0000000001164
2023-01-10,Hold,118300,8.55,8.67,0.81,365.0000000001164
2023-01-19,Hold,118300,8.65,8.63,-0.8,365.0000000001164
2023-01-30,Hold,118300,8.55,8.64,-0.12,365.0000000001164
2023-02-08,Hold,118300,8.3,8.29,0.48,365.0000000001164
2023-02-17,Hold,118300,8.1,8.17,0.25,365.0000000001164
2023-02-28,Stop loss,0,7.95,8.24,3.65,940850.0000000001
2023-03-10,Hold,0,7.65,7.94,3.12,940850.0000000001
2023-03-21,Hold,0,7.05,7.23,4.03,940850.0000000001
2023-03-30,Hold,0,7.15,7.2,0.7,940850.0000000001
2023-04-11,Hold,0,7.55,7.38,-2.25,940850.0000000001
2023-04-24,Hold,0,7.7,7.43,-3.51,940850.0000000001
2023-05-08,Hold,0,7.85,7.77,-0.38,940850.0000000001
2023-05-17,Hold,0,7.6,7.75,1.97,940850.0000000001
2023-05-26,Hold,0,7.5,7.84,3.84,940850.0000000001
2023-06-07,Buy,132500,7.1,7.76,8.53,100.00000000011642
2023-06-16,Hold,132500,7.65,7.64,-0.78,100.00000000011642
2023-06-27,Hold,132500,7.3,7.55,3.42,100.00000000011642
2023-07-06,Hold,132500,7.7,7.55,-2.58,100.00000000011642
2023-07-17,Hold,132500,7.65,7.47,-2.99,100.00000000011642
2023-07-26,Hold,132500,7.75,7.84,1.16,100.00000000011642
2023-08-08,Hold,132500,7.6,7.56,-0.53,100.00000000011642
2023-08-18,Buy,132500,7.15,7.52,5.17,100.00000000011642
2023-08-29,Hold,132500,7.3,7.58,3.84,100.00000000011642
2023-09-07,Buy,132500,7.15,7.69,7.55,100.00000000011642
2023-09-18,Hold,132500,7.15,7.37,3.08,100.00000000011642
2023-09-27,Hold,132500,7.55,7.46,-1.19,100.00000000011642
2023-10-06,Hold,132500,7.2,7.38,3.22,100.00000000011642
2023-10-18,Hold,132500,7.75,7.66,-0.52,100.00000000011642
2023-10-30,Hold,132500,7.4,7.75,4.73,100.00000000011642
2023-11-08,Hold,132500,7.45,7.76,4.86,100.00000000011642
2023-11-17,Hold,132500,7.3,7.65,4.08,100.00000000011642
2023-11-28,Hold,132500,7.2,7.23,1.12,100.00000000011642
2023-12-08,Hold,132500,7.2,7.33,1.81,100.00000000011642
2023-12-20,Hold,132500,7.1,7.38,3.94,100.00000000011642
SUMMARY,Final Result,132500,N/A,N/A,N/A,960725.0000000001 (-39274.99999999988)
