Date,Action,Stocks Count,Stock Price,Predicted Price,Percent Change,Money Left
2022-12-28,Buy,118300,8.45,8.96,6.04,365.0000000001164
2023-01-09,Hold,118300,8.6,8.67,0.81,365.0000000001164
2023-01-18,Hold,118300,8.7,8.63,-0.8,365.0000000001164
2023-01-27,Hold,118300,8.65,8.64,-0.12,365.0000000001164
2023-02-07,Hold,118300,8.25,8.29,0.48,365.0000000001164
2023-02-16,Hold,118300,8.15,8.17,0.25,365.0000000001164
2023-02-27,Stop loss,0,7.95,8.24,3.65,940850.0000000001
2023-03-09,Hold,0,7.7,7.94,3.12,940850.0000000001
2023-03-20,Hold,0,6.95,7.23,4.03,940850.0000000001
2023-03-29,Hold,0,7.15,7.2,0.7,940850.0000000001
2023-04-10,Hold,0,7.55,7.38,-2.25,940850.0000000001
2023-04-21,Hold,0,7.7,7.43,-3.51,940850.0000000001
2023-05-03,Hold,0,7.8,7.77,-0.38,940850.0000000001
2023-05-16,Hold,0,7.6,7.75,1.97,940850.0000000001
2023-05-25,Hold,0,7.55,7.84,3.84,940850.0000000001
2023-06-06,Buy,131500,7.15,7.76,8.53,625.0000000001164
2023-06-15,Hold,131500,7.7,7.64,-0.78,625.0000000001164
2023-06-26,Hold,131500,7.3,7.55,3.42,625.0000000001164
2023-07-05,Hold,131500,7.75,7.55,-2.58,625.0000000001164
2023-07-14,Hold,131500,7.7,7.47,-2.99,625.0000000001164
2023-07-25,Hold,131500,7.75,7.84,1.16,625.0000000001164
2023-08-07,Hold,131500,7.6,7.56,-0.53,625.0000000001164
2023-08-17,Buy,131500,7.15,7.52,5.17,625.0000000001164
2023-08-28,Hold,131500,7.3,7.58,3.84,625.0000000001164
2023-09-06,Buy,131500,7.15,7.69,7.55,625.0000000001164
2023-09-15,Hold,131500,7.15,7.37,3.08,625.0000000001164
2023-09-26,Hold,131500,7.55,7.46,-1.19,625.0000000001164
2023-10-05,Hold,131500,7.15,7.38,3.22,625.0000000001164
2023-10-17,Hold,131500,7.7,7.66,-0.52,625.0000000001164
2023-10-27,Hold,131500,7.4,7.75,4.73,625.0000000001164
2023-11-07,Hold,131500,7.4,7.76,4.86,625.0000000001164
2023-11-16,Hold,131500,7.35,7.65,4.08,625.0000000001164
2023-11-27,Hold,131500,7.15,7.23,1.12,625.0000000001164
2023-12-07,Hold,131500,7.2,7.33,1.81,625.0000000001164
2023-12-19,Hold,131500,7.1,7.38,3.94,625.0000000001164
SUMMARY,Final Result,131500,N/A,N/A,N/A,954000.0000000001 (-45999.99999999988)
