param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_10.csv,3.61,1.05,68.57,34.29,34.29,37.14,34.29
window_size_15.csv,3.34,0.95,71.43,31.43,31.43,42.86,40.0
window_size_20.csv,3.32,0.96,77.14,34.29,34.29,45.71,42.86
window_size_5.csv,3.1,1.01,77.14,37.14,37.14,40.0,40.0
