Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,18,2022-01-04,188.0
1,2022-01-04,18,2022-01-13,190.78
2,2022-01-13,18,2022-01-24,193.15
3,2022-01-24,18,2022-02-02,195.8
4,2022-02-02,18,2022-02-11,198.42
5,2022-02-11,18,2022-02-23,201.75
6,2022-02-23,18,2022-03-04,204.48
7,2022-03-04,18,2022-03-15,207.2
8,2022-03-15,18,2022-03-24,209.68
9,2022-03-24,18,2022-04-04,212.02
10,2022-04-04,18,2022-04-19,213.98
11,2022-04-19,18,2022-04-28,215.02
12,2022-04-28,18,2022-05-11,216.3
13,2022-05-11,18,2022-05-23,217.32
14,2022-05-23,18,2022-06-01,218.92
15,2022-06-01,18,2022-06-13,220.5
16,2022-06-13,18,2022-06-22,221.15
17,2022-06-22,18,2022-07-01,221.25
18,2022-07-01,18,2022-07-12,220.82
19,2022-07-12,18,2022-07-22,220.12
20,2022-07-22,18,2022-08-04,219.42
21,2022-08-04,18,2022-08-16,218.12
22,2022-08-16,18,2022-08-25,217.18
23,2022-08-25,18,2022-09-05,215.65
24,2022-09-05,18,2022-09-14,214.08
25,2022-09-14,18,2022-09-23,211.98
26,2022-09-23,18,2022-10-04,209.98
27,2022-10-04,18,2022-10-17,208.02
28,2022-10-17,18,2022-10-27,205.68
29,2022-10-27,18,2022-11-07,203.52
30,2022-11-07,18,2022-11-16,201.12
31,2022-11-16,18,2022-11-25,199.75
32,2022-11-25,18,2022-12-07,198.18
33,2022-12-07,18,2022-12-19,196.8
34,2022-12-19,18,2022-12-28,195.1
