Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,18,2022-01-04,205.8
1,2022-01-04,18,2022-01-13,212.6
2,2022-01-13,18,2022-01-24,217.4
3,2022-01-24,18,2022-02-02,220.8
4,2022-02-02,18,2022-02-11,222.0
5,2022-02-11,18,2022-02-23,226.2
6,2022-02-23,18,2022-03-04,227.2
7,2022-03-04,18,2022-03-15,229.6
8,2022-03-15,18,2022-03-24,231.4
9,2022-03-24,18,2022-04-04,233.0
10,2022-04-04,18,2022-04-19,232.2
11,2022-04-19,18,2022-04-28,228.6
12,2022-04-28,18,2022-05-11,226.2
13,2022-05-11,18,2022-05-23,222.6
14,2022-05-23,18,2022-06-01,220.4
15,2022-06-01,18,2022-06-13,217.8
16,2022-06-13,18,2022-06-22,216.2
17,2022-06-22,18,2022-07-01,211.8
18,2022-07-01,18,2022-07-12,208.5
19,2022-07-12,18,2022-07-22,205.1
20,2022-07-22,18,2022-08-04,201.5
21,2022-08-04,18,2022-08-16,200.5
22,2022-08-16,18,2022-08-25,201.1
23,2022-08-25,18,2022-09-05,200.1
24,2022-09-05,18,2022-09-14,197.8
25,2022-09-14,18,2022-09-23,196.4
26,2022-09-23,18,2022-10-04,194.6
27,2022-10-04,18,2022-10-17,193.0
28,2022-10-17,18,2022-10-27,191.5
29,2022-10-27,18,2022-11-07,190.8
30,2022-11-07,18,2022-11-16,188.8
31,2022-11-16,18,2022-11-25,187.7
32,2022-11-25,18,2022-12-07,186.8
33,2022-12-07,18,2022-12-19,187.1
34,2022-12-19,18,2022-12-28,186.7
