param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
ARIMA_d10_p10_q2.csv,1.346432853449752e+16,2382210759353019.5,62.86,28.57,28.57,37.14,34.29
ARIMA_d10_p10_q3.csv,312472841283746.75,30630644203445.84,60.0,34.29,31.43,31.43,31.43
ARIMA_d10_p6_q2.csv,25.9,1.08,77.14,37.14,37.14,45.71,40.0
ARIMA_d10_p6_q3.csv,32.13,1.26,74.29,34.29,34.29,42.86,40.0
ARIMA_d6_p10_q2.csv,4.47,0.19,60.0,31.43,31.43,28.57,28.57
ARIMA_d6_p10_q3.csv,4.63,0.2,51.43,25.71,25.71,25.71,25.71
ARIMA_d6_p6_q2.csv,5.25,0.23,48.57,28.57,28.57,25.71,22.86
ARIMA_d6_p6_q3.csv,3.89,0.17,62.86,34.29,34.29,28.57,28.57
