param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_1.csv,2.32,0.87,100.0,54.29,54.29,65.71,65.71
window_size_12.csv,3.52,1.01,68.57,34.29,34.29,37.14,34.29
window_size_16.csv,3.33,0.95,74.29,34.29,34.29,42.86,40.0
window_size_2.csv,2.82,0.95,68.57,37.14,37.14,37.14,37.14
window_size_20.csv,3.32,0.96,77.14,34.29,34.29,45.71,42.86
window_size_24.csv,3.2,0.94,80.0,34.29,34.29,51.43,48.57
window_size_3.csv,3.03,0.99,74.29,40.0,40.0,37.14,37.14
window_size_4.csv,3.08,1.0,80.0,37.14,37.14,42.86,42.86
window_size_8.csv,3.55,1.06,65.71,34.29,34.29,31.43,31.43
