Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,1,2022-01-04,25.2
1,2022-01-04,1,2022-01-13,25.22
2,2022-01-13,1,2022-01-24,25.25
3,2022-01-24,1,2022-02-02,25.22
4,2022-02-02,1,2022-02-11,25.18
5,2022-02-11,1,2022-02-23,25.18
6,2022-02-23,1,2022-03-04,25.25
7,2022-03-04,1,2022-03-15,25.17
8,2022-03-15,1,2022-03-24,25.09
9,2022-03-24,1,2022-04-04,25.02
10,2022-04-04,1,2022-04-19,25.06
11,2022-04-19,1,2022-04-28,25.04
12,2022-04-28,1,2022-05-11,25.08
13,2022-05-11,1,2022-05-23,24.81
14,2022-05-23,1,2022-06-01,24.7
15,2022-06-01,1,2022-06-13,24.73
16,2022-06-13,1,2022-06-22,24.79
17,2022-06-22,1,2022-07-01,24.83
18,2022-07-01,1,2022-07-12,24.81
19,2022-07-12,1,2022-07-22,24.95
20,2022-07-22,1,2022-08-04,25.05
21,2022-08-04,1,2022-08-16,25.13
22,2022-08-16,1,2022-08-25,25.29
23,2022-08-25,1,2022-09-05,25.51
24,2022-09-05,1,2022-09-14,25.63
25,2022-09-14,1,2022-09-23,25.77
26,2022-09-23,1,2022-10-04,25.74
27,2022-10-04,1,2022-10-17,25.58
28,2022-10-17,1,2022-10-27,25.52
29,2022-10-27,1,2022-11-07,25.45
30,2022-11-07,1,2022-11-16,25.37
31,2022-11-16,1,2022-11-25,25.24
32,2022-11-25,1,2022-12-07,25.1
33,2022-12-07,1,2022-12-19,24.98
34,2022-12-19,1,2022-12-28,24.8
