Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,1,2022-01-04,25.48
1,2022-01-04,1,2022-01-13,25.53
2,2022-01-13,1,2022-01-24,25.53
3,2022-01-24,1,2022-02-02,25.5
4,2022-02-02,1,2022-02-11,25.45
5,2022-02-11,1,2022-02-23,25.37
6,2022-02-23,1,2022-03-04,25.37
7,2022-03-04,1,2022-03-15,25.25
8,2022-03-15,1,2022-03-24,25.14
9,2022-03-24,1,2022-04-04,25.05
10,2022-04-04,1,2022-04-19,24.98
11,2022-04-19,1,2022-04-28,24.88
12,2022-04-28,1,2022-05-11,24.83
13,2022-05-11,1,2022-05-23,24.75
14,2022-05-23,1,2022-06-01,24.84
15,2022-06-01,1,2022-06-13,24.99
16,2022-06-13,1,2022-06-22,25.14
17,2022-06-22,1,2022-07-01,25.08
18,2022-07-01,1,2022-07-12,25.04
19,2022-07-12,1,2022-07-22,25.04
20,2022-07-22,1,2022-08-04,25.04
21,2022-08-04,1,2022-08-16,25.01
22,2022-08-16,1,2022-08-25,25.01
23,2022-08-25,1,2022-09-05,25.13
24,2022-09-05,1,2022-09-14,25.23
25,2022-09-14,1,2022-09-23,25.32
26,2022-09-23,1,2022-10-04,25.35
27,2022-10-04,1,2022-10-17,25.4
28,2022-10-17,1,2022-10-27,25.47
29,2022-10-27,1,2022-11-07,25.56
30,2022-11-07,1,2022-11-16,25.54
31,2022-11-16,1,2022-11-25,25.43
32,2022-11-25,1,2022-12-07,25.28
33,2022-12-07,1,2022-12-19,25.13
34,2022-12-19,1,2022-12-28,25.01
