Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,20.5
1,2022-01-04,3,2022-01-13,20.3
2,2022-01-13,3,2022-01-24,20.19
3,2022-01-24,3,2022-02-02,20.13
4,2022-02-02,3,2022-02-11,20.09
5,2022-02-11,3,2022-02-23,20.12
6,2022-02-23,3,2022-03-04,20.2
7,2022-03-04,3,2022-03-15,20.17
8,2022-03-15,3,2022-03-24,20.06
9,2022-03-24,3,2022-04-04,19.94
10,2022-04-04,3,2022-04-19,19.83
11,2022-04-19,3,2022-04-28,19.52
12,2022-04-28,3,2022-05-11,19.18
13,2022-05-11,3,2022-05-23,18.84
14,2022-05-23,3,2022-06-01,18.45
15,2022-06-01,3,2022-06-13,18.08
16,2022-06-13,3,2022-06-22,17.69
17,2022-06-22,3,2022-07-01,17.46
18,2022-07-01,3,2022-07-12,17.26
19,2022-07-12,3,2022-07-22,16.97
20,2022-07-22,3,2022-08-04,16.72
21,2022-08-04,3,2022-08-16,16.7
22,2022-08-16,3,2022-08-25,16.73
23,2022-08-25,3,2022-09-05,16.79
24,2022-09-05,3,2022-09-14,16.85
25,2022-09-14,3,2022-09-23,16.82
26,2022-09-23,3,2022-10-04,16.86
27,2022-10-04,3,2022-10-17,16.95
28,2022-10-17,3,2022-10-27,17.16
29,2022-10-27,3,2022-11-07,17.43
30,2022-11-07,3,2022-11-16,17.61
31,2022-11-16,3,2022-11-25,17.65
32,2022-11-25,3,2022-12-07,17.63
33,2022-12-07,3,2022-12-19,17.58
34,2022-12-19,3,2022-12-28,17.56
