Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,19.88
1,2022-01-04,3,2022-01-13,19.82
2,2022-01-13,3,2022-01-24,19.88
3,2022-01-24,3,2022-02-02,19.98
4,2022-02-02,3,2022-02-11,20.06
5,2022-02-11,3,2022-02-23,20.36
6,2022-02-23,3,2022-03-04,20.58
7,2022-03-04,3,2022-03-15,20.46
8,2022-03-15,3,2022-03-24,20.14
9,2022-03-24,3,2022-04-04,19.82
10,2022-04-04,3,2022-04-19,19.3
11,2022-04-19,3,2022-04-28,18.46
12,2022-04-28,3,2022-05-11,17.9
13,2022-05-11,3,2022-05-23,17.54
14,2022-05-23,3,2022-06-01,17.08
15,2022-06-01,3,2022-06-13,16.86
16,2022-06-13,3,2022-06-22,16.92
17,2022-06-22,3,2022-07-01,17.02
18,2022-07-01,3,2022-07-12,16.98
19,2022-07-12,3,2022-07-22,16.86
20,2022-07-22,3,2022-08-04,16.58
21,2022-08-04,3,2022-08-16,16.48
22,2022-08-16,3,2022-08-25,16.44
23,2022-08-25,3,2022-09-05,16.6
24,2022-09-05,3,2022-09-14,16.84
25,2022-09-14,3,2022-09-23,17.06
26,2022-09-23,3,2022-10-04,17.24
27,2022-10-04,3,2022-10-17,17.46
28,2022-10-17,3,2022-10-27,17.72
29,2022-10-27,3,2022-11-07,18.02
30,2022-11-07,3,2022-11-16,18.16
31,2022-11-16,3,2022-11-25,18.06
32,2022-11-25,3,2022-12-07,17.8
33,2022-12-07,3,2022-12-19,17.44
34,2022-12-19,3,2022-12-28,17.1
