Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,19.82
1,2022-01-04,3,2022-01-13,19.77
2,2022-01-13,3,2022-01-24,19.92
3,2022-01-24,3,2022-02-02,19.95
4,2022-02-02,3,2022-02-11,20.2
5,2022-02-11,3,2022-02-23,20.5
6,2022-02-23,3,2022-03-04,20.65
7,2022-03-04,3,2022-03-15,20.52
8,2022-03-15,3,2022-03-24,20.05
9,2022-03-24,3,2022-04-04,19.52
10,2022-04-04,3,2022-04-19,18.9
11,2022-04-19,3,2022-04-28,18.15
12,2022-04-28,3,2022-05-11,17.73
13,2022-05-11,3,2022-05-23,17.2
14,2022-05-23,3,2022-06-01,16.75
15,2022-06-01,3,2022-06-13,16.9
16,2022-06-13,3,2022-06-22,16.92
17,2022-06-22,3,2022-07-01,17.08
18,2022-07-01,3,2022-07-12,17.08
19,2022-07-12,3,2022-07-22,16.75
20,2022-07-22,3,2022-08-04,16.48
21,2022-08-04,3,2022-08-16,16.25
22,2022-08-16,3,2022-08-25,16.4
23,2022-08-25,3,2022-09-05,16.75
24,2022-09-05,3,2022-09-14,17.08
25,2022-09-14,3,2022-09-23,17.2
26,2022-09-23,3,2022-10-04,17.25
27,2022-10-04,3,2022-10-17,17.48
28,2022-10-17,3,2022-10-27,17.85
29,2022-10-27,3,2022-11-07,18.27
30,2022-11-07,3,2022-11-16,18.35
31,2022-11-16,3,2022-11-25,18.0
32,2022-11-25,3,2022-12-07,17.58
33,2022-12-07,3,2022-12-19,17.12
34,2022-12-19,3,2022-12-28,16.95
