Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,20.23
1,2022-01-04,3,2022-01-13,20.1
2,2022-01-13,3,2022-01-24,20.03
3,2022-01-24,3,2022-02-02,19.96
4,2022-02-02,3,2022-02-11,20.01
5,2022-02-11,3,2022-02-23,20.14
6,2022-02-23,3,2022-03-04,20.29
7,2022-03-04,3,2022-03-15,20.24
8,2022-03-15,3,2022-03-24,20.12
9,2022-03-24,3,2022-04-04,20.01
10,2022-04-04,3,2022-04-19,19.77
11,2022-04-19,3,2022-04-28,19.34
12,2022-04-28,3,2022-05-11,18.89
13,2022-05-11,3,2022-05-23,18.36
14,2022-05-23,3,2022-06-01,17.82
15,2022-06-01,3,2022-06-13,17.52
16,2022-06-13,3,2022-06-22,17.32
17,2022-06-22,3,2022-07-01,17.14
18,2022-07-01,3,2022-07-12,16.91
19,2022-07-12,3,2022-07-22,16.82
20,2022-07-22,3,2022-08-04,16.7
21,2022-08-04,3,2022-08-16,16.66
22,2022-08-16,3,2022-08-25,16.74
23,2022-08-25,3,2022-09-05,16.75
24,2022-09-05,3,2022-09-14,16.77
25,2022-09-14,3,2022-09-23,16.73
26,2022-09-23,3,2022-10-04,16.82
27,2022-10-04,3,2022-10-17,17.11
28,2022-10-17,3,2022-10-27,17.46
29,2022-10-27,3,2022-11-07,17.74
30,2022-11-07,3,2022-11-16,17.8
31,2022-11-16,3,2022-11-25,17.74
32,2022-11-25,3,2022-12-07,17.71
33,2022-12-07,3,2022-12-19,17.7
34,2022-12-19,3,2022-12-28,17.65
