Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,19.8
1,2022-01-04,3,2022-01-13,19.65
2,2022-01-13,3,2022-01-24,20.05
3,2022-01-24,3,2022-02-02,20.25
4,2022-02-02,3,2022-02-11,20.35
5,2022-02-11,3,2022-02-23,20.75
6,2022-02-23,3,2022-03-04,20.95
7,2022-03-04,3,2022-03-15,20.3
8,2022-03-15,3,2022-03-24,19.15
9,2022-03-24,3,2022-04-04,18.75
10,2022-04-04,3,2022-04-19,18.65
11,2022-04-19,3,2022-04-28,17.55
12,2022-04-28,3,2022-05-11,16.8
13,2022-05-11,3,2022-05-23,16.85
14,2022-05-23,3,2022-06-01,16.7
15,2022-06-01,3,2022-06-13,16.95
16,2022-06-13,3,2022-06-22,17.15
17,2022-06-22,3,2022-07-01,17.2
18,2022-07-01,3,2022-07-12,17.0
19,2022-07-12,3,2022-07-22,16.3
20,2022-07-22,3,2022-08-04,15.95
21,2022-08-04,3,2022-08-16,16.2
22,2022-08-16,3,2022-08-25,16.85
23,2022-08-25,3,2022-09-05,17.3
24,2022-09-05,3,2022-09-14,17.3
25,2022-09-14,3,2022-09-23,17.1
26,2022-09-23,3,2022-10-04,17.2
27,2022-10-04,3,2022-10-17,17.85
28,2022-10-17,3,2022-10-27,18.5
29,2022-10-27,3,2022-11-07,18.7
30,2022-11-07,3,2022-11-16,18.2
31,2022-11-16,3,2022-11-25,17.3
32,2022-11-25,3,2022-12-07,16.95
33,2022-12-07,3,2022-12-19,16.95
34,2022-12-19,3,2022-12-28,16.95
