Date,Action,Stocks Count,Stock Price,Predicted Price,Percent Change,Money Left
2022-12-29,Hold,0,4.08,4.04,-1.46,1000000
2023-01-10,Hold,0,4.04,4.03,-0.25,1000000
2023-01-19,Hold,0,3.84,3.89,1.3,1000000
2023-01-30,Hold,0,3.78,3.91,4.55,1000000
2023-02-08,Hold,0,3.92,3.83,-1.79,1000000
2023-02-17,Hold,0,3.84,3.86,0.52,1000000
2023-02-28,Hold,0,4.06,3.93,-3.2,1000000
2023-03-10,Hold,0,4.14,4.06,-2.87,1000000
2023-03-21,Hold,0,4.22,4.1,-2.38,1000000
2023-03-30,Hold,0,4.26,4.15,-2.58,1000000
2023-04-11,Hold,0,4.38,4.23,-2.98,1000000
2023-04-24,Hold,0,4.44,4.26,-4.05,1000000
2023-05-08,Hold,0,4.46,4.32,-2.26,1000000
2023-05-17,Hold,0,4.3,4.29,-0.69,1000000
2023-05-26,Hold,0,4.4,4.33,-1.59,1000000
2023-06-07,Buy,225200,4.44,4.72,6.31,111.99999999988358
2023-06-16,Hold,225200,4.62,4.7,1.73,111.99999999988358
2023-06-27,Hold,225200,4.6,4.67,1.52,111.99999999988358
2023-07-06,Hold,225200,4.72,4.69,-0.64,111.99999999988358
2023-07-17,Hold,225200,4.88,4.66,-3.72,111.99999999988358
2023-07-26,Hold,225200,4.94,4.74,-3.66,111.99999999988358
2023-08-08,Hold,225200,4.9,4.78,-2.45,111.99999999988358
2023-08-18,Hold,225200,4.96,4.78,-2.85,111.99999999988358
2023-08-29,Hold,225200,5.3,5.17,-1.52,111.99999999988358
2023-09-07,Hold,225200,5.15,5.02,-1.57,111.99999999988358
2023-09-18,Hold,225200,5.25,5.2,0.0,111.99999999988358
2023-09-27,Sell,0,5.4,5.1,-6.42,1216192.0
2023-10-06,Hold,0,5.35,5.19,-1.14,1216192.0
2023-10-18,Hold,0,5.4,5.43,1.5,1216192.0
2023-10-30,Hold,0,5.25,5.2,-0.95,1216192.0
2023-11-08,Hold,0,5.2,5.23,0.58,1216192.0
2023-11-17,Hold,0,5.0,5.03,-0.4,1216192.0
2023-11-28,Hold,0,4.98,4.94,-0.4,1216192.0
2023-12-08,Hold,0,5.35,5.11,-3.58,1216192.0
2023-12-20,Hold,0,5.05,5.13,2.6,1216192.0
SUMMARY,Final Result,0,N/A,N/A,N/A,1216192.0 (+216192.0)
