Date,Action,Stocks Count,Stock Price,Predicted Price,Percent Change,Money Left
2022-12-28,Hold,0,4.1,4.04,-1.46,1000000
2023-01-09,Hold,0,4.04,4.03,-0.25,1000000
2023-01-18,Hold,0,3.84,3.89,1.3,1000000
2023-01-27,Hold,0,3.74,3.91,4.55,1000000
2023-02-07,Hold,0,3.9,3.83,-1.79,1000000
2023-02-16,Hold,0,3.84,3.86,0.52,1000000
2023-02-27,Hold,0,4.06,3.93,-3.2,1000000
2023-03-09,Hold,0,4.18,4.06,-2.87,1000000
2023-03-20,Hold,0,4.2,4.1,-2.38,1000000
2023-03-29,Hold,0,4.26,4.15,-2.58,1000000
2023-04-10,Hold,0,4.36,4.23,-2.98,1000000
2023-04-21,Hold,0,4.44,4.26,-4.05,1000000
2023-05-03,Hold,0,4.42,4.32,-2.26,1000000
2023-05-16,Hold,0,4.32,4.29,-0.69,1000000
2023-05-25,Hold,0,4.4,4.33,-1.59,1000000
2023-06-06,Buy,225200,4.44,4.72,6.31,111.99999999988358
2023-06-15,Hold,225200,4.62,4.7,1.73,111.99999999988358
2023-06-26,Hold,225200,4.6,4.67,1.52,111.99999999988358
2023-07-05,Hold,225200,4.72,4.69,-0.64,111.99999999988358
2023-07-14,Hold,225200,4.84,4.66,-3.72,111.99999999988358
2023-07-25,Hold,225200,4.92,4.74,-3.66,111.99999999988358
2023-08-07,Hold,225200,4.9,4.78,-2.45,111.99999999988358
2023-08-17,Hold,225200,4.92,4.78,-2.85,111.99999999988358
2023-08-28,Hold,225200,5.25,5.17,-1.52,111.99999999988358
2023-09-06,Hold,225200,5.1,5.02,-1.57,111.99999999988358
2023-09-15,Hold,225200,5.2,5.2,0.0,111.99999999988358
2023-09-26,Sell,0,5.45,5.1,-6.42,1227452.0
2023-10-05,Hold,0,5.25,5.19,-1.14,1227452.0
2023-10-17,Hold,0,5.35,5.43,1.5,1227452.0
2023-10-27,Hold,0,5.25,5.2,-0.95,1227452.0
2023-11-07,Hold,0,5.2,5.23,0.58,1227452.0
2023-11-16,Hold,0,5.05,5.03,-0.4,1227452.0
2023-11-27,Hold,0,4.96,4.94,-0.4,1227452.0
2023-12-07,Hold,0,5.3,5.11,-3.58,1227452.0
2023-12-19,Hold,0,5.0,5.13,2.6,1227452.0
SUMMARY,Final Result,0,N/A,N/A,N/A,1227452.0 (+227452.0)
