Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,74.53
1,2022-01-04,19,2022-01-13,74.97
2,2022-01-13,19,2022-01-24,75.56
3,2022-01-24,19,2022-02-02,75.91
4,2022-02-02,19,2022-02-11,76.06
5,2022-02-11,19,2022-02-23,76.31
6,2022-02-23,19,2022-03-04,76.84
7,2022-03-04,19,2022-03-15,77.03
8,2022-03-15,19,2022-03-24,77.41
9,2022-03-24,19,2022-04-04,77.16
10,2022-04-04,19,2022-04-19,77.38
11,2022-04-19,19,2022-04-28,76.66
12,2022-04-28,19,2022-05-11,75.94
13,2022-05-11,19,2022-05-23,75.12
14,2022-05-23,19,2022-06-01,74.66
15,2022-06-01,19,2022-06-13,74.06
16,2022-06-13,19,2022-06-22,73.0
17,2022-06-22,19,2022-07-01,71.69
18,2022-07-01,19,2022-07-12,70.53
19,2022-07-12,19,2022-07-22,70.41
20,2022-07-22,19,2022-08-04,70.31
21,2022-08-04,19,2022-08-16,70.41
22,2022-08-16,19,2022-08-25,70.69
23,2022-08-25,19,2022-09-05,70.72
24,2022-09-05,19,2022-09-14,71.03
25,2022-09-14,19,2022-09-23,71.81
26,2022-09-23,19,2022-10-04,72.12
27,2022-10-04,19,2022-10-17,72.5
28,2022-10-17,19,2022-10-27,72.5
29,2022-10-27,19,2022-11-07,72.34
30,2022-11-07,19,2022-11-16,71.72
31,2022-11-16,19,2022-11-25,71.75
32,2022-11-25,19,2022-12-07,71.91
33,2022-12-07,19,2022-12-19,71.88
34,2022-12-19,19,2022-12-28,72.44
