Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,74.25
1,2022-01-04,19,2022-01-13,76.67
2,2022-01-13,19,2022-01-24,77.0
3,2022-01-24,19,2022-02-02,77.75
4,2022-02-02,19,2022-02-11,76.58
5,2022-02-11,19,2022-02-23,77.17
6,2022-02-23,19,2022-03-04,77.17
7,2022-03-04,19,2022-03-15,77.25
8,2022-03-15,19,2022-03-24,77.17
9,2022-03-24,19,2022-04-04,77.5
10,2022-04-04,19,2022-04-19,77.92
11,2022-04-19,19,2022-04-28,75.75
12,2022-04-28,19,2022-05-11,73.33
13,2022-05-11,19,2022-05-23,71.17
14,2022-05-23,19,2022-06-01,71.83
15,2022-06-01,19,2022-06-13,72.25
16,2022-06-13,19,2022-06-22,71.5
17,2022-06-22,19,2022-07-01,69.58
18,2022-07-01,19,2022-07-12,68.5
19,2022-07-12,19,2022-07-22,68.83
20,2022-07-22,19,2022-08-04,69.67
21,2022-08-04,19,2022-08-16,70.83
22,2022-08-16,19,2022-08-25,72.58
23,2022-08-25,19,2022-09-05,73.33
24,2022-09-05,19,2022-09-14,73.17
25,2022-09-14,19,2022-09-23,72.58
26,2022-09-23,19,2022-10-04,72.25
27,2022-10-04,19,2022-10-17,72.75
28,2022-10-17,19,2022-10-27,71.5
29,2022-10-27,19,2022-11-07,71.42
30,2022-11-07,19,2022-11-16,70.5
31,2022-11-16,19,2022-11-25,71.33
32,2022-11-25,19,2022-12-07,72.0
33,2022-12-07,19,2022-12-19,73.0
34,2022-12-19,19,2022-12-28,74.08
