Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,75.0
1,2022-01-04,19,2022-01-13,77.38
2,2022-01-13,19,2022-01-24,78.12
3,2022-01-24,19,2022-02-02,76.62
4,2022-02-02,19,2022-02-11,76.75
5,2022-02-11,19,2022-02-23,77.25
6,2022-02-23,19,2022-03-04,77.5
7,2022-03-04,19,2022-03-15,76.88
8,2022-03-15,19,2022-03-24,77.25
9,2022-03-24,19,2022-04-04,77.88
10,2022-04-04,19,2022-04-19,78.0
11,2022-04-19,19,2022-04-28,74.62
12,2022-04-28,19,2022-05-11,71.0
13,2022-05-11,19,2022-05-23,71.12
14,2022-05-23,19,2022-06-01,72.38
15,2022-06-01,19,2022-06-13,72.62
16,2022-06-13,19,2022-06-22,70.62
17,2022-06-22,19,2022-07-01,68.38
18,2022-07-01,19,2022-07-12,68.12
19,2022-07-12,19,2022-07-22,69.5
20,2022-07-22,19,2022-08-04,70.12
21,2022-08-04,19,2022-08-16,71.12
22,2022-08-16,19,2022-08-25,73.88
23,2022-08-25,19,2022-09-05,73.88
24,2022-09-05,19,2022-09-14,72.0
25,2022-09-14,19,2022-09-23,72.75
26,2022-09-23,19,2022-10-04,72.5
27,2022-10-04,19,2022-10-17,72.25
28,2022-10-17,19,2022-10-27,71.62
29,2022-10-27,19,2022-11-07,70.5
30,2022-11-07,19,2022-11-16,70.75
31,2022-11-16,19,2022-11-25,71.5
32,2022-11-25,19,2022-12-07,72.75
33,2022-12-07,19,2022-12-19,73.25
34,2022-12-19,19,2022-12-28,74.62
