Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,77.83
1,2022-01-04,19,2022-01-13,77.56
2,2022-01-13,19,2022-01-24,76.44
3,2022-01-24,19,2022-02-02,75.94
4,2022-02-02,19,2022-02-11,75.5
5,2022-02-11,19,2022-02-23,75.62
6,2022-02-23,19,2022-03-04,76.08
7,2022-03-04,19,2022-03-15,76.29
8,2022-03-15,19,2022-03-24,76.5
9,2022-03-24,19,2022-04-04,76.67
10,2022-04-04,19,2022-04-19,77.1
11,2022-04-19,19,2022-04-28,76.77
12,2022-04-28,19,2022-05-11,76.44
13,2022-05-11,19,2022-05-23,75.73
14,2022-05-23,19,2022-06-01,75.48
15,2022-06-01,19,2022-06-13,75.06
16,2022-06-13,19,2022-06-22,74.46
17,2022-06-22,19,2022-07-01,73.58
18,2022-07-01,19,2022-07-12,72.9
19,2022-07-12,19,2022-07-22,72.35
20,2022-07-22,19,2022-08-04,71.71
21,2022-08-04,19,2022-08-16,71.23
22,2022-08-16,19,2022-08-25,71.02
23,2022-08-25,19,2022-09-05,71.1
24,2022-09-05,19,2022-09-14,71.19
25,2022-09-14,19,2022-09-23,71.38
26,2022-09-23,19,2022-10-04,71.21
27,2022-10-04,19,2022-10-17,71.31
28,2022-10-17,19,2022-10-27,71.38
29,2022-10-27,19,2022-11-07,71.67
30,2022-11-07,19,2022-11-16,71.81
31,2022-11-16,19,2022-11-25,72.0
32,2022-11-25,19,2022-12-07,72.25
33,2022-12-07,19,2022-12-19,72.35
34,2022-12-19,19,2022-12-28,72.38
