Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,75.87
1,2022-01-04,19,2022-01-13,76.88
2,2022-01-13,19,2022-01-24,77.75
3,2022-01-24,19,2022-02-02,77.82
4,2022-02-02,19,2022-02-11,77.37
5,2022-02-11,19,2022-02-23,76.58
6,2022-02-23,19,2022-03-04,76.18
7,2022-03-04,19,2022-03-15,75.85
8,2022-03-15,19,2022-03-24,75.93
9,2022-03-24,19,2022-04-04,76.37
10,2022-04-04,19,2022-04-19,76.62
11,2022-04-19,19,2022-04-28,76.35
12,2022-04-28,19,2022-05-11,76.0
13,2022-05-11,19,2022-05-23,75.92
14,2022-05-23,19,2022-06-01,75.78
15,2022-06-01,19,2022-06-13,75.6
16,2022-06-13,19,2022-06-22,74.88
17,2022-06-22,19,2022-07-01,74.3
18,2022-07-01,19,2022-07-12,73.75
19,2022-07-12,19,2022-07-22,73.33
20,2022-07-22,19,2022-08-04,72.8
21,2022-08-04,19,2022-08-16,72.48
22,2022-08-16,19,2022-08-25,72.4
23,2022-08-25,19,2022-09-05,72.03
24,2022-09-05,19,2022-09-14,71.62
25,2022-09-14,19,2022-09-23,71.33
26,2022-09-23,19,2022-10-04,71.33
27,2022-10-04,19,2022-10-17,71.5
28,2022-10-17,19,2022-10-27,71.4
29,2022-10-27,19,2022-11-07,71.25
30,2022-11-07,19,2022-11-16,71.15
31,2022-11-16,19,2022-11-25,71.37
32,2022-11-25,19,2022-12-07,71.73
33,2022-12-07,19,2022-12-19,72.05
34,2022-12-19,19,2022-12-28,72.42
