Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,19,2022-01-04,74.69
1,2022-01-04,19,2022-01-13,75.69
2,2022-01-13,19,2022-01-24,76.56
3,2022-01-24,19,2022-02-02,77.0
4,2022-02-02,19,2022-02-11,77.44
5,2022-02-11,19,2022-02-23,76.94
6,2022-02-23,19,2022-03-04,77.12
7,2022-03-04,19,2022-03-15,77.06
8,2022-03-15,19,2022-03-24,77.38
9,2022-03-24,19,2022-04-04,77.38
10,2022-04-04,19,2022-04-19,77.62
11,2022-04-19,19,2022-04-28,76.25
12,2022-04-28,19,2022-05-11,74.5
13,2022-05-11,19,2022-05-23,72.88
14,2022-05-23,19,2022-06-01,71.69
15,2022-06-01,19,2022-06-13,71.88
16,2022-06-13,19,2022-06-22,71.5
17,2022-06-22,19,2022-07-01,70.5
18,2022-07-01,19,2022-07-12,69.38
19,2022-07-12,19,2022-07-22,68.94
20,2022-07-22,19,2022-08-04,69.12
21,2022-08-04,19,2022-08-16,70.31
22,2022-08-16,19,2022-08-25,72.0
23,2022-08-25,19,2022-09-05,72.5
24,2022-09-05,19,2022-09-14,72.94
25,2022-09-14,19,2022-09-23,73.31
26,2022-09-23,19,2022-10-04,72.25
27,2022-10-04,19,2022-10-17,72.5
28,2022-10-17,19,2022-10-27,72.06
29,2022-10-27,19,2022-11-07,71.38
30,2022-11-07,19,2022-11-16,71.19
31,2022-11-16,19,2022-11-25,71.0
32,2022-11-25,19,2022-12-07,71.75
33,2022-12-07,19,2022-12-19,72.38
34,2022-12-19,19,2022-12-28,73.69
