Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,16,2022-01-04,145.31
1,2022-01-04,16,2022-01-13,145.38
2,2022-01-13,16,2022-01-24,144.44
3,2022-01-24,16,2022-02-02,143.0
4,2022-02-02,16,2022-02-11,141.94
5,2022-02-11,16,2022-02-23,141.62
6,2022-02-23,16,2022-03-04,142.44
7,2022-03-04,16,2022-03-15,145.5
8,2022-03-15,16,2022-03-24,148.94
9,2022-03-24,16,2022-04-04,151.44
10,2022-04-04,16,2022-04-19,154.06
11,2022-04-19,16,2022-04-28,157.06
12,2022-04-28,16,2022-05-11,159.69
13,2022-05-11,16,2022-05-23,161.56
14,2022-05-23,16,2022-06-01,164.62
15,2022-06-01,16,2022-06-13,165.5
16,2022-06-13,16,2022-06-22,166.38
17,2022-06-22,16,2022-07-01,168.06
18,2022-07-01,16,2022-07-12,171.0
19,2022-07-12,16,2022-07-22,174.44
20,2022-07-22,16,2022-08-04,176.12
21,2022-08-04,16,2022-08-16,178.44
22,2022-08-16,16,2022-08-25,180.25
23,2022-08-25,16,2022-09-05,185.75
24,2022-09-05,16,2022-09-14,191.0
25,2022-09-14,16,2022-09-23,197.31
26,2022-09-23,16,2022-10-04,202.94
27,2022-10-04,16,2022-10-17,208.06
28,2022-10-17,16,2022-10-27,215.12
29,2022-10-27,16,2022-11-07,220.69
30,2022-11-07,16,2022-11-16,224.62
31,2022-11-16,16,2022-11-25,225.88
32,2022-11-25,16,2022-12-07,226.25
33,2022-12-07,16,2022-12-19,225.0
34,2022-12-19,16,2022-12-28,223.38
