Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,16,2022-01-04,142.0
1,2022-01-04,16,2022-01-13,141.0
2,2022-01-13,16,2022-01-24,138.33
3,2022-01-24,16,2022-02-02,137.67
4,2022-02-02,16,2022-02-11,138.67
5,2022-02-11,16,2022-02-23,143.5
6,2022-02-23,16,2022-03-04,148.17
7,2022-03-04,16,2022-03-15,156.17
8,2022-03-15,16,2022-03-24,161.5
9,2022-03-24,16,2022-04-04,165.0
10,2022-04-04,16,2022-04-19,161.17
11,2022-04-19,16,2022-04-28,159.33
12,2022-04-28,16,2022-05-11,160.67
13,2022-05-11,16,2022-05-23,163.5
14,2022-05-23,16,2022-06-01,168.33
15,2022-06-01,16,2022-06-13,171.67
16,2022-06-13,16,2022-06-22,174.33
17,2022-06-22,16,2022-07-01,174.17
18,2022-07-01,16,2022-07-12,175.83
19,2022-07-12,16,2022-07-22,180.83
20,2022-07-22,16,2022-08-04,182.17
21,2022-08-04,16,2022-08-16,183.33
22,2022-08-16,16,2022-08-25,183.83
23,2022-08-25,16,2022-09-05,197.33
24,2022-09-05,16,2022-09-14,207.83
25,2022-09-14,16,2022-09-23,219.67
26,2022-09-23,16,2022-10-04,221.67
27,2022-10-04,16,2022-10-17,226.33
28,2022-10-17,16,2022-10-27,229.67
29,2022-10-27,16,2022-11-07,230.67
30,2022-11-07,16,2022-11-16,228.0
31,2022-11-16,16,2022-11-25,226.0
32,2022-11-25,16,2022-12-07,222.67
33,2022-12-07,16,2022-12-19,220.67
34,2022-12-19,16,2022-12-28,215.0
