Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,16,2022-01-04,138.5
1,2022-01-04,16,2022-01-13,141.0
2,2022-01-13,16,2022-01-24,135.5
3,2022-01-24,16,2022-02-02,136.5
4,2022-02-02,16,2022-02-11,144.0
5,2022-02-11,16,2022-02-23,150.0
6,2022-02-23,16,2022-03-04,150.5
7,2022-03-04,16,2022-03-15,168.0
8,2022-03-15,16,2022-03-24,166.0
9,2022-03-24,16,2022-04-04,161.0
10,2022-04-04,16,2022-04-19,156.5
11,2022-04-19,16,2022-04-28,160.5
12,2022-04-28,16,2022-05-11,165.0
13,2022-05-11,16,2022-05-23,165.0
14,2022-05-23,16,2022-06-01,175.0
15,2022-06-01,16,2022-06-13,175.0
16,2022-06-13,16,2022-06-22,173.0
17,2022-06-22,16,2022-07-01,174.5
18,2022-07-01,16,2022-07-12,180.0
19,2022-07-12,16,2022-07-22,188.0
20,2022-07-22,16,2022-08-04,178.5
21,2022-08-04,16,2022-08-16,183.5
22,2022-08-16,16,2022-08-25,189.5
23,2022-08-25,16,2022-09-05,219.0
24,2022-09-05,16,2022-09-14,215.0
25,2022-09-14,16,2022-09-23,225.0
26,2022-09-23,16,2022-10-04,225.0
27,2022-10-04,16,2022-10-17,229.0
28,2022-10-17,16,2022-10-27,235.0
29,2022-10-27,16,2022-11-07,228.0
30,2022-11-07,16,2022-11-16,221.0
31,2022-11-16,16,2022-11-25,229.0
32,2022-11-25,16,2022-12-07,218.0
33,2022-12-07,16,2022-12-19,215.0
34,2022-12-19,16,2022-12-28,212.0
