Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,16,2022-01-04,144.62
1,2022-01-04,16,2022-01-13,141.75
2,2022-01-13,16,2022-01-24,139.62
3,2022-01-24,16,2022-02-02,137.88
4,2022-02-02,16,2022-02-11,139.25
5,2022-02-11,16,2022-02-23,141.5
6,2022-02-23,16,2022-03-04,145.25
7,2022-03-04,16,2022-03-15,153.12
8,2022-03-15,16,2022-03-24,158.62
9,2022-03-24,16,2022-04-04,161.38
10,2022-04-04,16,2022-04-19,162.88
11,2022-04-19,16,2022-04-28,161.0
12,2022-04-28,16,2022-05-11,160.75
13,2022-05-11,16,2022-05-23,161.75
14,2022-05-23,16,2022-06-01,166.38
15,2022-06-01,16,2022-06-13,170.0
16,2022-06-13,16,2022-06-22,172.0
17,2022-06-22,16,2022-07-01,174.38
18,2022-07-01,16,2022-07-12,175.62
19,2022-07-12,16,2022-07-22,178.88
20,2022-07-22,16,2022-08-04,180.25
21,2022-08-04,16,2022-08-16,182.5
22,2022-08-16,16,2022-08-25,184.88
23,2022-08-25,16,2022-09-05,192.62
24,2022-09-05,16,2022-09-14,201.75
25,2022-09-14,16,2022-09-23,212.12
26,2022-09-23,16,2022-10-04,221.0
27,2022-10-04,16,2022-10-17,223.5
28,2022-10-17,16,2022-10-27,228.5
29,2022-10-27,16,2022-11-07,229.25
30,2022-11-07,16,2022-11-16,228.25
31,2022-11-16,16,2022-11-25,228.25
32,2022-11-25,16,2022-12-07,224.0
33,2022-12-07,16,2022-12-19,220.75
34,2022-12-19,16,2022-12-28,218.5
