Date,Action,Stocks Count,Stock Price,Predicted Price,Percent Change,Money Left
2022-12-28,Hold,0,16.7,17.04,2.04,1000000
2023-01-09,Hold,0,16.1,16.46,2.24,1000000
2023-01-18,Hold,0,16.5,17.11,3.7,1000000
2023-01-27,Hold,0,16.2,16.53,2.04,1000000
2023-02-07,Hold,0,16.2,16.56,2.22,1000000
2023-02-16,Hold,0,15.8,16.2,2.53,1000000
2023-02-27,Hold,0,15.9,16.12,1.38,1000000
2023-03-09,Hold,0,15.0,15.55,3.67,1000000
2023-03-20,Hold,0,14.5,14.23,-1.86,1000000
2023-03-29,Hold,0,14.5,14.21,-2.0,1000000
2023-04-10,Hold,0,13.2,13.81,4.62,1000000
2023-04-21,Hold,0,13.7,13.86,1.17,1000000
2023-05-03,Hold,0,13.6,13.71,0.81,1000000
2023-05-16,Hold,0,14.9,15.25,2.35,1000000
2023-05-25,Hold,0,16.0,15.66,-2.12,1000000
2023-06-06,Hold,0,13.6,13.95,2.57,1000000
2023-06-15,Hold,0,13.7,13.87,1.24,1000000
2023-06-26,Buy,76900,13.0,13.91,7.0,300.0
2023-07-05,Buy,76900,12.9,13.63,5.66,300.0
2023-07-14,Buy,76900,12.8,13.77,7.58,300.0
2023-07-25,Hold,76900,12.9,13.29,3.02,300.0
2023-08-07,Hold,76900,13.6,13.62,0.15,300.0
2023-08-17,Hold,76900,13.6,13.58,-0.15,300.0
2023-08-28,Hold,76900,14.2,13.83,-2.61,300.0
2023-09-06,Hold,76900,14.3,14.05,-1.75,300.0
2023-09-15,Hold,76900,14.6,14.23,-2.53,300.0
2023-09-26,Hold,76900,14.3,14.0,-2.1,300.0
2023-10-05,Hold,76900,14.1,13.98,-0.85,300.0
2023-10-17,Hold,76900,13.6,13.81,1.54,300.0
2023-10-27,Hold,76900,13.3,13.61,2.33,300.0
2023-11-07,Hold,76900,14.1,14.08,-0.14,300.0
2023-11-16,Hold,76900,13.8,13.74,-0.43,300.0
2023-11-27,Hold,76900,14.2,14.2,0.0,300.0
2023-12-07,Hold,76900,15.0,15.51,3.4,300.0
2023-12-19,Hold,76900,14.6,14.15,-3.08,300.0
SUMMARY,Final Result,76900,N/A,N/A,N/A,1153800.0 (+153800.0)
