Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,12,2022-01-04,38.25
1,2022-01-04,12,2022-01-13,38.22
2,2022-01-13,12,2022-01-24,38.2
3,2022-01-24,12,2022-02-02,38.15
4,2022-02-02,12,2022-02-11,38.15
5,2022-02-11,12,2022-02-23,38.14
6,2022-02-23,12,2022-03-04,38.03
7,2022-03-04,12,2022-03-15,37.98
8,2022-03-15,12,2022-03-24,37.98
9,2022-03-24,12,2022-04-04,38.06
10,2022-04-04,12,2022-04-19,38.2
11,2022-04-19,12,2022-04-28,38.33
12,2022-04-28,12,2022-05-11,38.42
13,2022-05-11,12,2022-05-23,38.33
14,2022-05-23,12,2022-06-01,38.34
15,2022-06-01,12,2022-06-13,38.31
16,2022-06-13,12,2022-06-22,38.2
17,2022-06-22,12,2022-07-01,37.95
18,2022-07-01,12,2022-07-12,37.74
19,2022-07-12,12,2022-07-22,37.56
20,2022-07-22,12,2022-08-04,37.4
21,2022-08-04,12,2022-08-16,37.28
22,2022-08-16,12,2022-08-25,37.36
23,2022-08-25,12,2022-09-05,37.38
24,2022-09-05,12,2022-09-14,37.35
25,2022-09-14,12,2022-09-23,37.3
26,2022-09-23,12,2022-10-04,37.21
27,2022-10-04,12,2022-10-17,37.04
28,2022-10-17,12,2022-10-27,36.85
29,2022-10-27,12,2022-11-07,36.66
30,2022-11-07,12,2022-11-16,36.54
31,2022-11-16,12,2022-11-25,36.33
32,2022-11-25,12,2022-12-07,36.12
33,2022-12-07,12,2022-12-19,35.82
34,2022-12-19,12,2022-12-28,35.51
