Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,77,78.75,77,78.5,37.74,10.06,2.08,8,23182300,11964200,8489700,2728400,75.67,73.54,66.49,1.24,71.45
2018-01-04,78.75,78.75,77.75,78.5,37.74,10.06,2.08,8,14959300,6241700,6534800,2182800,75.89,73.74,66.61,1.28,71.45
2018-01-05,79,79,77.75,77.75,37.38,9.96,2.08,8,13879700,5362000,5952200,2565500,76.03,73.9,66.72,1.24,64.07
2018-01-08,77,77.75,76.25,76.5,36.78,9.8,2.08,8,14574100,6441600,6095600,2036900,76.07,74,66.82,1.09,54.05
2018-01-09,76.5,77,75.75,76.25,36.66,9.77,2.08,8,13602400,5425200,5942700,2234500,76.08,74.09,66.91,0.95,52.28
2018-01-10,76.75,77.75,76.25,77.5,37.26,9.93,2.08,8,19585800,8146800,7081700,4357300,76.19,74.22,67.02,0.92,59.41
2018-01-11,77.5,78.75,77,78.5,37.74,10.06,2.08,8,22725500,12491300,7088800,3145400,76.37,74.39,67.13,0.97,64.03
2018-01-12,78.5,79.5,78.25,79,37.98,10.12,2.08,8,24796100,12701400,9025300,3069400,76.57,74.57,67.25,1.04,66.11
2018-01-15,79,79.75,77.75,78.25,37.62,10.03,2.08,8,16995500,7601900,7633400,1760200,76.7,74.71,67.36,1.02,60.47
2018-01-16,78.25,79.5,77.25,78.5,37.74,10.06,2.08,8,21659400,9864400,8775100,3019900,76.84,74.86,67.47,1.01,61.64
2018-01-17,78.5,80,78.5,80,38.46,10.25,2.08,8,14675200,8227000,3925400,2522800,77.08,75.06,67.6,1.11,67.83
2018-01-18,80,80.5,79.5,79.5,38.22,10.19,2.08,8,15429600,4863200,7764000,2802400,77.27,75.24,67.71,1.14,64.12
2018-01-19,80.25,80.25,79.5,80.25,38.59,10.28,2.08,8,10710300,5781300,2601500,2327500,77.5,75.43,67.84,1.21,67.03
2018-01-22,80.25,80.5,79.75,80.5,38.71,10.31,2.08,8,14160000,5238600,6502100,2419300,77.73,75.63,67.96,1.27,67.96
2018-01-23,80.5,80.75,80,80.5,38.71,10.31,2.08,8,15935500,7412800,5912400,2610300,77.94,75.82,68.09,1.3,67.96
2018-01-24,80.5,80.5,80,80.25,38.59,10.28,2.08,8,10759800,5076100,3476600,2207100,78.12,76,68.21,1.29,65.8
2018-01-25,80.25,81,80,80,38.46,10.25,2.08,8,19633700,10640000,6785200,2208500,78.26,76.15,68.33,1.25,63.62
2018-01-26,80.25,80.25,79.5,80.25,38.59,10.28,2.08,8,17183900,8458100,6120200,2605600,78.42,76.31,68.45,1.22,64.88
2018-01-29,80.25,80.25,79.5,79.75,38.34,10.22,2.08,8,11068200,3600300,4971100,2496800,78.52,76.45,68.56,1.15,60.4
2018-01-30,79.5,80,79,79.5,38.22,10.19,2.08,8,15510700,5668200,7392400,2450100,78.59,76.57,68.67,1.06,58.23
2018-01-31,79.75,80,79.5,79.75,38.34,10.22,2.08,8,11590800,5659600,3213700,2717500,78.68,76.69,68.78,0.99,59.78
2018-02-01,80.25,80.75,79.75,80,38.46,10.25,2.08,8,25858400,15455200,6929200,3474000,78.78,76.82,68.89,0.95,61.33
