Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,16.51,16.85,16.35,16.43,13.92,1.21,0.72,8,223601590,104105269,97465701,22030620,15.38,15.03,15.2,0.49,78.45
2018-01-04,16.68,17.36,16.6,17.36,14.71,1.27,0.72,8,334566817,193557441,123124258,17885117,15.53,15.12,15.22,0.57,85.45
2018-01-05,17.36,17.61,17.02,17.53,14.85,1.29,0.72,8,178477807,93318538,73897816,11261453,15.68,15.21,15.24,0.65,86.33
2018-01-08,17.69,17.69,17.27,17.27,14.64,1.27,0.72,8,124174104,45719796,57286376,21167933,15.8,15.29,15.26,0.68,78.55
2018-01-09,17.36,18.12,17.19,18.12,15.35,1.33,0.72,8,289262995,173992761,99914432,15355803,15.98,15.41,15.29,0.76,83.71
2018-01-10,18.12,18.54,18.03,18.28,15.5,1.34,0.72,8,245602184,116698552,111147876,17755756,16.16,15.52,15.32,0.83,84.47
2018-01-11,18.2,18.62,17.86,18.37,15.57,1.35,0.72,8,184665678,85793496,79441728,19430453,16.33,15.63,15.35,0.88,84.9
2018-01-12,18.28,18.45,18.03,18.28,15.5,1.34,0.72,8,88314384,44418229,30933064,12963090,16.48,15.73,15.38,0.9,82.46
2018-01-15,18.45,18.87,18.2,18.71,15.85,1.37,0.72,8,169080703,99578804,55696891,13805008,16.65,15.85,15.42,0.95,84.72
2018-01-16,18.79,18.96,18.62,18.79,15.92,1.38,0.72,8,107285782,53894375,40817351,12574056,16.82,15.97,15.45,0.98,85.1
2018-01-17,18.71,18.71,18.2,18.62,15.78,1.37,0.72,8,217485284,101126157,81370995,34988132,16.95,16.07,15.48,0.97,80.48
2018-01-18,19.13,19.3,18.87,19.04,16.14,1.4,0.72,8,186969855,70684904,82890102,33394849,17.11,16.19,15.52,0.99,82.94
2018-01-19,18.79,18.87,17.36,17.69,15,1.3,0.72,8,612043674,248806195,316770710,46466770,17.16,16.25,15.54,0.89,57.7
2018-01-22,17.61,17.78,17.36,17.53,14.85,1.29,0.72,8,202316402,89549608,89567292,23199502,17.19,16.3,15.56,0.79,55.54
2018-01-23,17.69,18.37,17.69,17.95,15.21,1.32,0.72,8,310712675,152777474,137599217,20335984,17.25,16.36,15.58,0.73,59.79
2018-01-24,18.03,18.12,17.78,17.95,15.21,1.32,0.72,8,78891408,39176122,32026940,7688346,17.3,16.42,15.6,0.68,59.79
2018-01-25,18.03,18.03,17.53,17.69,15,1.3,0.72,8,102225374,35822454,56076311,10326608,17.33,16.47,15.63,0.61,55.95
2018-01-26,17.69,18.45,17.53,18.45,15.64,1.35,0.72,8,197117375,111850225,69993947,15273202,17.42,16.55,15.65,0.61,63.36
2018-01-29,18.71,18.96,18.45,18.96,16.07,1.39,0.72,8,184701638,89031569,61913838,33756231,17.54,16.64,15.69,0.64,67.33
2018-01-30,18.79,19.04,18.62,18.96,16.07,1.39,0.72,8,174781984,79320437,75634227,19827320,17.64,16.74,15.72,0.66,67.33
2018-01-31,18.79,19.38,18.62,19.21,16.28,1.41,0.72,8,213522312,120527178,73676834,19318300,17.77,16.83,15.75,0.69,69.23
2018-02-01,19.13,19.21,18.87,18.96,16.07,1.39,0.72,8,144081177,60682293,51421315,31977569,17.86,16.92,15.79,0.68,65.16
2018-02-02,18.87,18.96,18.37,18.37,15.57,1.35,0.72,8,168335034,69541775,81137432,17655827,17.9,16.97,15.81,0.62,56.68
2018-02-05,17.86,18.37,17.69,18.2,15.42,1.34,0.72,8,198029314,95534536,72395324,30099454,17.92,17.02,15.84,0.55,54.48
2018-02-06,17.53,18.37,17.44,18.2,15.42,1.34,0.72,8,312477925,126230477,136787681,49459767,17.94,17.07,15.86,0.49,54.48
2018-02-07,18.45,18.45,17.69,17.69,15,1.3,0.72,8,137839900,48875623,69156421,19807857,17.92,17.09,15.88,0.4,48
2018-02-08,17.78,17.95,17.44,17.53,14.85,1.29,0.72,8,174259198,61255281,94000356,19003560,17.89,17.11,15.89,0.31,46.15
2018-02-09,17.27,17.86,17.27,17.69,15,1.3,0.72,8,150213031,71824472,54946238,23442321,17.88,17.13,15.91,0.25,48.3
2018-02-12,17.78,17.95,17.53,17.86,15.14,1.31,0.72,8,89520057,43284951,38585806,7649300,17.88,17.16,15.93,0.21,50.56
2018-02-13,17.95,18.2,17.78,17.78,15.07,1.3,0.72,8,101294920,40824472,51205317,9265132,17.87,17.18,15.95,0.17,49.46
2018-02-14,17.86,17.95,17.53,17.53,14.85,1.29,0.72,8,63717897,17007358,35463209,11247330,17.84,17.2,15.97,0.12,46.1
2018-02-15,17.61,18.37,17.61,18.37,15.57,1.35,0.72,8,115963090,58120342,34468194,23374555,17.88,17.24,15.99,0.15,56.74
2018-02-16,18.45,18.54,18.12,18.28,15.5,1.34,0.72,8,93189888,39181225,41619511,12389153,17.91,17.28,16.01,0.16,55.48
2018-02-19,18.37,18.45,18.03,18.2,15.42,1.34,0.72,8,54652979,23381557,23937218,7334204,17.94,17.32,16.03,0.16,54.32
2018-02-20,18.28,18.37,18.03,18.12,15.35,1.33,0.72,8,71276644,25701519,39609779,5965345,17.95,17.35,16.05,0.15,53.13
2018-02-21,18.2,18.28,17.78,17.95,15.21,1.32,0.72,8,73030145,30200688,35917636,6911821,17.95,17.38,16.07,0.13,50.58
2018-02-22,17.95,18.79,17.78,18.2,15.42,1.34,0.72,8,209287562,83659862,106602302,19025398,17.97,17.41,16.09,0.13,54.07
2018-02-23,18.28,18.79,17.86,18.71,14.51,1.37,0.72,8,186592215,100932115,70305127,15354973,18.03,17.46,16.12,0.17,60.23
2018-02-26,18.79,19.97,18.62,19.8,15.35,1.42,0.72,8,312814147,190025635,103388203,19400309,18.16,17.55,16.16,0.29,69.61
2018-02-27,19.72,20.14,19.55,19.55,15.16,1.4,0.72,8,193779255,81454664,87071564,25253026,18.27,17.63,16.19,0.36,65.78
2018-02-28,19.55,20.05,19.55,19.8,15.35,1.42,0.72,8,137810586,62542725,54940541,20327320,18.39,17.71,16.23,0.43,67.69
2018-03-02,19.55,19.8,19.13,19.13,14.83,1.37,0.79,8,104499288,29617256,57723000,17159032,18.44,17.77,16.26,0.42,58.28
2018-03-05,19.3,19.8,19.13,19.55,15.16,1.4,0.79,8,144296701,71389390,56682174,16225136,18.53,17.84,16.29,0.45,61.86
2018-03-06,19.97,20.39,19.13,19.3,14.96,1.39,0.79,8,504077498,192015547,210351887,101710064,18.59,17.9,16.32,0.44,58.63
2018-03-07,19.38,19.46,17.86,17.86,13.85,1.28,0.79,8,294955970,108766556,151399834,34789580,18.53,17.9,16.33,0.32,44.3
2018-03-08,18.03,18.54,17.44,18.12,14.05,1.3,0.79,8,239483147,99746262,120753857,18983029,18.5,17.9,16.35,0.24,46.83
2018-03-09,18.2,18.28,17.61,17.95,13.92,1.29,0.79,8,130862568,59091028,63395443,8376098,18.46,17.91,16.37,0.16,45.38
2018-03-12,18.12,18.37,17.95,18.28,14.18,1.31,0.79,8,125875267,69598267,41028246,15248754,18.44,17.92,16.39,0.12,48.7
2018-03-13,18.2,18.62,18.12,18.54,14.37,1.33,0.79,8,130310112,70151199,39097199,21061714,18.45,17.94,16.41,0.11,51.21
2018-03-14,18.45,19.13,18.2,18.87,14.64,1.36,0.79,8,165884643,89331237,67792428,8760978,18.48,17.98,16.43,0.13,54.28
2018-03-15,18.87,19.13,18.62,18.62,14.44,1.34,0.79,8,121665084,50655827,51283408,19725849,18.49,18.01,16.45,0.12,51.63
2018-03-16,18.54,18.96,18.54,18.54,14.37,1.33,0.79,8,94292072,38100997,38504985,17686091,18.5,18.03,16.47,0.11,50.78
2018-03-19,18.62,18.62,17.69,17.78,13.79,1.28,0.79,8,188538808,71299074,102419535,14820199,18.44,18.02,16.49,0.04,43.44
2018-03-20,17.61,17.95,17.27,17.61,13.66,1.26,0.79,8,138242226,61811417,63535248,12895561,18.38,18,16.5,-0.04,41.97
2018-03-21,17.69,17.86,17.53,17.53,13.59,1.26,0.79,8,75581177,28789936,28589366,18201875,18.31,17.98,16.51,-0.1,41.27
2018-03-22,17.69,17.86,17.36,17.44,13.53,1.25,0.79,8,80370520,29866010,40251484,10253026,18.25,17.96,16.52,-0.15,40.45
2018-03-23,17.19,17.27,16.94,17.1,13.26,1.23,0.79,8,143272253,61376454,65354973,16540826,18.16,17.93,16.52,-0.22,37.42
2018-03-26,17.1,17.36,17.1,17.27,13.39,1.24,0.79,8,66795039,31178495,25419772,10196772,18.09,17.9,16.53,-0.26,39.84
2018-03-27,17.44,17.53,17.27,17.27,13.39,1.24,0.79,8,54564443,20826845,19476620,14260978,18.03,17.88,16.54,-0.28,39.84
2018-03-28,17.36,17.36,16.94,17.02,13.2,1.22,0.79,8,57699027,20351175,29119274,8228578,17.95,17.84,16.54,-0.32,37.37
2018-03-29,17.1,17.1,16.6,16.68,12.94,1.2,0.79,8,80992167,23783171,49126513,8082483,17.85,17.8,16.55,-0.37,34.26
2018-03-30,16.85,17.19,16.68,17.1,13.26,1.23,0.79,8,80570259,47091502,26903988,6574769,17.79,17.77,16.55,-0.38,40.82
2018-04-02,17.19,17.36,17.02,17.1,13.26,1.23,0.79,5,53639212,24275457,20718253,8645502,17.74,17.74,16.56,-0.38,40.82
