Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,488,492,484,490,10.7,2.33,45.79,7,2966500,1378100,857400,731000,484.35,485.43,501.32,1.25,56.42
2018-01-04,494,498,492,496,10.83,2.36,45.79,7,4601700,2478100,1554000,569600,485.24,485.84,501.27,1.99,61.62
2018-01-05,496,498,490,490,10.7,2.33,45.79,7,4452100,1146900,2712000,593200,485.61,486,501.16,2.07,54.61
2018-01-08,492,498,490,492,10.74,2.34,45.79,7,3282900,1383300,1382600,517000,486.1,486.24,501.07,2.26,56.39
2018-01-09,492,496,490,496,10.83,2.36,45.79,7,3558100,1379100,1404500,774500,486.86,486.62,501.02,2.71,59.79
2018-01-10,498,504,494,504,11.01,2.4,45.79,7,7923800,3377900,3804000,741900,488.18,487.3,501.05,3.67,65.57
2018-01-11,502,502,496,498,10.87,2.37,45.79,7,4141800,2016400,1712100,413300,488.94,487.72,501.01,3.9,58.75
2018-01-12,498,502,498,498,10.87,2.37,45.79,7,1956600,889800,671900,394900,489.63,488.13,500.98,4.04,58.75
2018-01-15,502,504,500,504,11.01,2.4,45.79,7,4225000,1647100,1091800,1486100,490.74,488.75,501.01,4.57,63.19
2018-01-16,506,506,502,502,10.96,2.39,45.79,7,2352000,873100,1121700,357200,491.6,489.27,501.02,4.79,60.84
2018-01-17,502,504,500,502,10.96,2.39,45.79,7,2509600,542500,1251500,715600,492.4,489.77,501.03,4.9,60.84
2018-01-18,502,506,498,502,10.96,2.39,45.79,7,3775600,1097200,1882800,795600,493.14,490.25,501.04,4.93,60.84
2018-01-19,502,502,496,500,10.92,2.38,45.79,7,2298900,1000300,925700,372900,493.67,490.63,501.03,4.74,58.13
2018-01-22,498,500,492,492,10.74,2.34,45.79,7,2986400,684300,1749600,552500,493.54,490.68,500.94,3.89,48.8
2018-01-23,494,498,492,496,10.83,2.36,45.79,7,3393400,826300,1719400,847700,493.73,490.89,500.89,3.51,52.87
2018-01-24,494,504,492,502,10.96,2.39,45.79,7,2946600,791900,1220200,934500,494.37,491.33,500.91,3.64,58.24
2018-01-25,500,504,494,494,10.79,2.35,45.79,7,3330600,723900,2093600,513100,494.34,491.43,500.84,3.07,50.06
2018-01-26,496,498,492,496,10.83,2.36,45.79,7,3058900,1762700,962400,333800,494.47,491.61,500.79,2.75,51.88
2018-01-29,496,498,494,494,10.79,2.35,45.79,7,2184600,666200,1013500,504900,494.43,491.7,500.72,2.3,49.92
2018-01-30,494,498,492,492,10.74,2.34,45.79,7,3697500,1398800,1667100,631600,494.24,491.72,500.63,1.77,47.96
2018-01-31,492,496,490,492,10.74,2.34,45.79,7,2039900,662400,544900,832600,494.07,491.73,500.55,1.33,47.96
2018-02-01,494,496,492,494,10.79,2.35,45.79,7,1850600,641000,768500,441100,494.07,491.82,500.48,1.13,50.22
2018-02-02,492,496,490,492,10.74,2.34,45.79,7,1606600,442800,614100,549700,493.91,491.82,500.4,0.8,47.98
2018-02-05,486,490,486,486,10.61,2.31,45.79,7,2378000,620300,979200,778500,493.3,491.6,500.26,0.06,41.93
2018-02-06,482,484,478,480,10.48,2.28,45.79,7,6918700,2163500,3577700,1177500,492.28,491.14,500.05,-1.01,36.92
2018-02-07,482,484,480,480,10.48,2.28,45.79,7,2509700,1035200,783400,691100,491.33,490.7,499.85,-1.83,36.92
2018-02-08,480,482,478,480,10.48,2.28,45.79,7,2621700,1061200,1144300,416200,490.46,490.28,499.66,-2.45,36.92
