Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,20.0,20.9,20.0,20.7,17.9,2.22,1.19,5,69769600,29720200,23525500,16523900,19.23,19.06,19.85,0.34,76.89
2018-01-12,20.7,20.8,20.6,20.7,17.9,2.22,1.19,5,11492900,5337800,2878700,3276400,19.88,19.47,19.91,0.52,67.27
2018-01-23,21.1,21.3,21.0,21.2,18.33,2.27,1.19,5,16111300,9670100,4922400,1518800,20.24,19.77,19.97,0.44,69.58
2018-02-01,20.7,20.8,20.7,20.8,17.98,2.23,1.19,5,8328400,3052000,3197700,2078700,20.49,20.03,20.02,0.29,58.43
2018-02-12,20.3,20.5,20.3,20.4,17.64,2.19,1.19,5,3812500,1399800,1597500,815200,20.44,20.11,20.05,0.07,49.62
2018-02-21,20.4,20.7,20.2,20.7,16.41,2.22,1.19,5,13003500,8283500,2474200,2245800,20.37,20.15,20.06,-0.01,55.98
2018-03-05,20.4,20.5,20.3,20.5,16.25,2.2,1.29,5,4446100,2140100,1156000,1150000,20.38,20.21,20.08,0.01,52.17
2018-03-14,19.9,20.1,19.9,20.1,15.93,2.16,1.29,5,3228200,1384100,764900,1079200,20.25,20.18,20.08,-0.08,46.91
2018-03-23,19.6,19.6,19.0,19.6,15.53,2.1,1.29,5,10359100,3473000,5238500,1647600,20.05,20.08,20.06,-0.18,38.77
2018-04-03,18.7,18.7,18.0,18.3,14.5,1.96,1.29,5,18941500,7478900,9689500,1773100,19.5,19.77,19.98,-0.43,28.54
2018-04-17,17.7,18.1,17.6,18.1,14.35,1.94,1.29,5,10104400,6226800,1924600,1953000,18.79,19.3,19.84,-0.59,39.08
2018-04-26,17.9,18.0,17.7,18.0,14.27,1.93,1.29,5,5466100,1342800,3342600,780700,18.47,18.99,19.71,-0.4,40.72
2018-05-08,18.2,18.6,18.1,18.5,16.28,1.98,1.29,5,12112600,6195900,4067600,1849100,18.35,18.8,19.61,-0.2,51.76
2018-05-17,17.7,17.9,17.7,17.8,15.67,1.91,1.17,5,4982400,1685200,2029000,1268200,18.26,18.64,19.51,-0.16,41.17
2018-05-28,17.7,17.7,17.2,17.4,15.32,1.86,1.17,5,13930400,3745300,6709900,3475200,18.01,18.41,19.39,-0.23,38.16
2018-06-07,17.5,17.6,17.3,17.3,15.23,1.85,1.17,5,6554800,2405100,2952600,1197100,17.68,18.12,19.25,-0.29,41.55
2018-06-18,17.5,17.7,17.1,17.7,15.58,1.9,1.17,5,15358300,4767700,7103200,3487400,17.55,17.93,19.12,-0.15,53.01
2018-06-27,16.2,16.3,15.8,16.0,14.08,1.71,1.17,5,10365200,2108600,6821500,1435100,17.04,17.56,18.93,-0.41,32.4
2018-07-06,15.0,15.2,14.8,15.0,13.2,1.61,1.17,4,14418400,7404900,4777200,2236300,16.3,17.02,18.69,-0.64,26.61
2018-07-17,15.2,15.5,15.2,15.4,13.56,1.65,1.17,4,5026100,1870700,2642600,512800,15.9,16.61,18.47,-0.45,42.05
2018-07-26,16.5,16.7,16.3,16.5,14.52,1.77,1.17,4,8716200,3201200,3978100,1536900,16.0,16.49,18.3,-0.04,57.26
2018-08-08,18.0,18.2,17.7,18.1,21.49,2.01,1.17,4,16194200,6953400,7689400,1551400,16.63,16.72,18.24,0.45,71.8
2018-08-20,18.1,18.3,18.1,18.1,21.49,2.01,0.86,4,6968400,3302900,1512300,2153200,17.25,17.05,18.23,0.54,66.98
2018-08-29,17.7,17.8,17.3,17.5,20.78,1.94,0.86,4,11727200,4029200,6567100,1130900,17.45,17.21,18.2,0.29,51.94
2018-09-07,17.1,17.4,17.0,17.1,20.3,1.9,0.86,4,7165900,3279500,2645300,1241100,17.43,17.26,18.15,0.07,42.86
2018-09-18,17.3,17.8,17.3,17.6,20.89,1.95,0.86,4,9172000,4906300,3045400,1220300,17.36,17.26,18.08,0.0,55.49
2018-09-27,17.7,17.8,17.4,17.7,21.01,1.97,0.86,4,12482200,5762500,5441600,1278100,17.54,17.39,18.07,0.1,53.76
2018-10-08,16.6,16.6,16.4,16.4,19.47,1.82,0.86,5,7653900,2100900,4067500,1485500,17.29,17.29,17.99,-0.19,33.86
2018-10-18,16.1,16.3,15.9,16.1,19.11,1.79,0.86,5,5471700,2537100,2163800,770800,16.79,17.01,17.87,-0.38,31.91
2018-10-30,16.3,16.5,16.2,16.4,19.47,1.82,0.86,5,8915400,3774100,3571900,1569400,16.5,16.79,17.75,-0.28,46.51
2018-11-08,17.7,18.0,17.7,17.9,23.77,2.01,0.86,5,16350800,9094400,5576700,1679700,16.86,16.92,17.72,0.19,71.0
2018-11-19,18.0,18.5,17.9,18.4,24.44,2.07,0.77,5,24816100,13582200,8894900,2339000,17.36,17.18,17.74,0.38,70.14
2018-11-28,18.3,18.4,17.9,18.0,23.91,2.02,0.77,5,12679800,4418200,4838600,3423000,17.72,17.43,17.77,0.35,56.64
2018-12-11,17.2,17.4,17.0,17.3,22.98,1.94,0.77,5,10714900,6345500,2719200,1650200,17.64,17.46,17.75,0.05,43.58
2018-12-20,16.6,17.1,16.6,16.8,22.31,1.89,0.77,5,6702500,2834800,1981800,1885900,17.31,17.32,17.7,-0.22,41.14
2019-01-02,16.2,16.4,16.2,16.2,21.52,1.82,0.77,5,4814100,1599300,1850900,1363900,16.84,17.05,17.6,-0.38,37.06
2019-01-11,17.4,17.5,17.1,17.3,22.98,1.94,0.77,5,9118100,3282400,4330500,1505200,16.77,16.95,17.53,-0.1,58.42
2019-01-22,18.3,18.4,18.0,18.3,24.3,2.06,0.77,5,11510900,7001500,3366700,1142700,17.15,17.11,17.53,0.25,67.53
2019-01-31,19.0,19.1,18.7,18.7,24.84,2.1,0.77,0,13584000,4907400,5040700,3635900,17.75,17.46,17.6,0.49,63.62
2019-02-11,18.2,18.3,17.8,18.0,23.91,2.02,0.77,5,14378200,4940700,6984300,2453200,18.01,17.68,17.65,0.29,50.42
2019-02-21,18.2,18.5,18.1,18.4,26.96,2.07,0.77,5,22908700,7874600,7631200,7402900,18.24,17.9,17.72,0.24,52.77
2019-03-04,18.4,19.0,18.4,18.8,27.55,2.08,0.7,5,13606900,9009400,3291900,1305600,18.39,18.07,17.77,0.18,56.8
2019-03-13,18.6,18.9,18.6,18.8,27.55,2.08,0.7,5,8100300,4586800,1697600,1815900,18.48,18.2,17.83,0.12,55.95
2019-03-22,18.7,19.0,18.6,18.9,27.7,2.09,0.7,5,13338800,7368800,3908500,2061500,18.57,18.31,17.89,0.1,57.8
2019-04-02,19.2,19.5,19.1,19.2,28.14,2.12,0.7,5,19999600,10576800,6966500,2456300,18.8,18.51,17.97,0.19,61.52
2019-04-12,18.7,18.8,18.4,18.6,27.26,2.05,0.7,5,8526100,3874500,3641500,1010100,18.75,18.55,18.02,0.03,46.35
2019-04-25,18.7,18.9,18.5,18.8,27.55,2.08,0.7,0,8772800,5219800,2424600,1128400,18.74,18.59,18.07,0.0,52.13
2019-05-08,18.7,18.8,18.5,18.5,24.12,2.04,0.7,5,18415300,5980600,7376700,5058000,18.71,18.61,18.11,-0.02,44.13
2019-05-17,17.4,17.6,17.1,17.3,22.55,1.91,0.79,5,15930000,5104900,8813500,2011600,18.46,18.5,18.11,-0.22,23.63
2019-05-29,17.8,18.0,17.5,17.8,23.2,1.96,0.79,5,22743900,8250600,11581500,2911800,18.19,18.34,18.09,-0.25,41.78
2019-06-10,18.6,18.7,18.4,18.6,24.25,2.05,0.79,5,8745600,3344200,3966300,1435100,18.31,18.37,18.12,0.03,55.91
2019-06-19,18.6,18.7,18.3,18.4,23.99,2.03,0.79,5,15962300,7075100,5684900,3202300,18.43,18.42,18.15,0.06,49.37
