Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,24.1,24.9,24.1,24.8,14.56,1.26,1.74,5,45825200,26807800,14391800,4625600,24.49,24.85,26.01,-0.09,54.66
2018-01-12,24.6,24.6,24.3,24.4,14.32,1.24,1.74,5,32229200,9447000,11792600,10989600,24.47,24.75,25.9,-0.04,48.44
2018-01-23,24.2,24.5,24.0,24.1,14.15,1.22,1.74,5,35675800,11104300,18037700,6533800,24.39,24.64,25.8,-0.08,43.2
2018-02-01,23.7,23.8,23.6,23.6,13.85,1.2,1.74,5,29715300,16464500,7777300,5473500,24.13,24.43,25.66,-0.21,37.1
2018-02-12,23.0,23.3,22.9,23.0,13.5,1.17,1.74,5,22954400,9593200,7314000,6047200,23.64,24.08,25.48,-0.39,32.83
2018-02-21,23.0,23.3,22.8,22.9,13.44,1.16,1.74,5,25822900,11347500,10984100,3491300,23.37,23.82,25.32,-0.3,39.87
2018-03-05,22.7,22.8,22.5,22.7,12.81,1.14,1.81,5,15499600,6242400,7699800,1557400,23.11,23.57,25.14,-0.27,39.11
2018-03-14,24.2,25.75,24.2,25.5,14.39,1.28,1.81,5,196102000,104584000,75564400,15953600,23.64,23.75,25.09,0.3,76.58
2018-03-23,25.0,25.5,24.9,25.0,14.11,1.26,1.81,5,64194700,28714200,27740900,7739600,24.44,24.18,25.12,0.57,57.28
2018-04-03,25.25,25.5,24.8,24.9,14.05,1.25,1.81,4,70618800,22827000,41615300,6176500,24.78,24.44,25.12,0.4,52.23
2018-04-17,23.9,23.9,23.2,23.4,13.21,1.18,1.81,4,36247900,11740800,18128700,6378400,24.51,24.37,25.06,-0.1,37.43
2018-04-26,24.2,24.4,24.1,24.3,13.71,1.22,1.81,4,10821200,4599900,4602000,1619300,24.24,24.25,24.98,-0.17,50.71
2018-05-08,23.6,23.9,23.5,23.7,13.37,1.19,1.81,4,11201000,4886500,5219000,1095500,24.19,24.22,24.93,-0.13,42.88
2018-05-17,25.0,25.25,24.6,24.9,14.94,1.26,1.71,4,35771300,10798400,20584300,4388600,24.22,24.22,24.88,0.05,59.4
2018-05-28,24.9,25.0,24.6,24.6,14.76,1.24,1.71,4,12034200,3742700,6658200,1633300,24.48,24.38,24.87,0.16,51.93
2018-06-07,25.25,25.5,25.0,25.0,15.0,1.26,1.71,4,23285800,8350800,12255000,2680000,24.78,24.57,24.9,0.24,53.55
2018-06-18,25.0,25.0,24.7,24.7,14.82,1.25,1.71,4,30188100,8748100,15988400,5451600,25.06,24.79,24.93,0.2,45.6
2018-06-27,24.6,25.0,24.5,24.8,14.88,1.25,1.71,4,25937300,13854200,8659700,3423400,24.87,24.75,24.91,-0.04,49.1
2018-07-06,24.5,25.25,24.2,24.8,14.88,1.25,1.71,5,38315900,17484700,18230800,2600400,24.72,24.69,24.89,-0.1,51.0
2018-07-17,26.0,26.25,25.75,26.0,15.6,1.31,1.71,5,16487700,6208800,8811100,1467800,25.19,24.96,24.94,0.3,62.23
2018-07-26,27.0,27.0,26.5,27.0,16.2,1.37,1.71,5,20363700,2568200,8976900,8818600,25.75,25.32,25.05,0.5,68.53
2018-08-08,26.5,26.75,25.75,26.0,15.6,1.31,1.71,5,24350700,11232700,9847500,3270500,26.08,25.63,25.15,0.32,49.66
2018-08-20,26.0,26.75,25.75,26.25,13.97,1.3,1.92,5,36938300,17571700,15818500,3548100,25.94,25.66,25.19,0.04,52.56
2018-08-29,26.25,26.25,25.75,26.25,13.97,1.3,1.92,5,8605200,2913700,3380700,2310800,26.1,25.82,25.27,0.12,51.6
2018-09-07,25.75,26.25,25.75,26.0,13.84,1.29,1.92,5,17135500,5400000,6076700,5658800,26.05,25.86,25.31,0.01,49.52
2018-09-18,25.25,26.0,25.0,25.75,13.7,1.28,1.92,5,36716600,21626600,10512600,4577400,25.93,25.84,25.35,-0.09,48.17
2018-09-27,25.0,25.25,24.8,25.0,13.3,1.24,1.92,5,32674400,13910300,15875700,2888400,25.65,25.71,25.34,-0.23,41.12
2018-10-08,24.5,24.7,24.2,24.2,12.88,1.2,1.92,5,17726800,4843500,10015500,2867800,25.23,25.46,25.3,-0.38,33.42
2018-10-18,24.5,24.5,24.3,24.4,12.98,1.21,1.92,5,11702300,5622600,4534500,1545200,24.83,25.17,25.23,-0.36,41.96
2018-10-30,24.6,24.9,24.5,24.8,13.2,1.23,1.92,5,24367300,13795200,7385200,3186900,24.62,24.97,25.17,-0.23,52.42
2018-11-08,25.25,25.5,25.0,25.25,13.44,1.25,1.92,5,7502400,1629800,3950100,1922500,24.86,25.02,25.17,0.08,56.93
