Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,44.2,45.0,44.0,45.0,10.81,1.63,4.16,9,81250000,48040000,22616000,10594000,43.29,42.55,40.56,0.68,69.79
2018-01-12,47.4,47.6,46.8,47.0,11.29,1.7,4.16,9,59170000,20454000,26921000,11795000,44.85,43.62,40.99,1.22,72.54
2018-01-23,48.8,49.2,48.4,48.8,11.72,1.76,4.16,9,57954000,30307000,20503000,7144000,46.33,44.76,41.48,1.36,74.11
2018-02-01,49.6,50.0,49.2,49.8,11.96,1.8,4.16,9,67883000,33765000,24093000,10025000,47.59,45.86,42.0,1.27,69.47
2018-02-12,48.0,48.8,47.8,48.8,11.72,1.76,4.16,9,53934000,30208000,16565000,7161000,48.08,46.57,42.46,0.67,56.85
2018-02-21,50.8,52.6,50.8,52.2,11.03,1.89,4.16,9,334279000,159399000,123503000,51377000,48.6,47.22,42.92,0.68,73.45
2018-03-05,56.0,56.4,55.0,56.2,11.87,1.96,4.73,9,188102000,74920000,72863000,40319000,51.72,49.32,43.79,2.28,72.47
2018-03-14,56.4,56.6,55.4,56.0,11.83,1.95,4.73,9,139627000,60344000,58304000,20979000,53.13,50.69,44.54,1.74,63.48
2018-03-23,53.4,55.0,53.4,55.0,11.62,1.92,4.73,9,127161000,76326000,32755000,18080000,53.74,51.64,45.22,0.95,57.45
2018-04-03,54.6,55.0,54.2,54.6,11.54,1.9,4.73,9,82487000,25966000,47247000,9274000,54.42,52.55,45.9,0.7,51.97
2018-04-17,55.0,55.2,54.6,54.6,11.54,1.9,4.73,9,87076000,38924000,32753000,15399000,54.5,53.04,46.49,0.32,51.17
2018-04-26,57.5,57.75,56.5,56.5,11.94,1.97,4.73,9,115774700,32655700,63750300,19368700,55.7,54.08,47.22,0.88,54.26
2018-05-08,56.75,57.0,55.25,55.5,11.73,1.94,4.73,9,126769100,42599300,72054800,12115000,56.09,54.7,47.86,0.5,47.2
2018-05-17,56.75,57.75,56.25,57.25,12.7,1.94,4.51,9,119573800,69275600,36566100,13732100,56.33,55.17,48.45,0.35,56.43
