Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,85.0,86.5,85.0,86.25,9.29,1.47,9.28,8,19204900,10170900,7721900,1312100,83.17,81.49,75.61,1.54,68.88
2018-01-12,94.0,94.25,92.25,92.5,9.96,1.58,9.28,8,14705200,4450200,8125300,2129700,86.8,83.94,76.68,2.95,76.27
2018-01-23,97.0,99.75,97.0,99.75,10.75,1.7,9.28,8,27424900,14808600,9555600,3060700,90.54,86.73,77.93,3.58,82.37
2018-02-01,96.5,97.0,96.0,96.25,10.37,1.64,9.28,8,15789000,7219100,5573900,2996000,93.12,89.13,79.19,2.8,61.25
2018-02-12,92.0,92.5,91.5,92.25,9.94,1.58,9.28,8,13345300,4754600,5478900,3111800,92.81,89.95,80.1,0.62,48.84
2018-02-21,93.75,94.0,92.75,93.25,10.7,1.53,9.28,8,16955800,6539900,7029000,3386900,92.91,90.69,80.97,0.36,51.85
2018-03-05,96.5,96.75,94.25,95.0,10.9,1.56,8.72,8,28067100,9700800,11069500,7296800,94.69,92.23,82.05,1.33,51.56
2018-03-14,96.0,96.5,95.5,95.5,10.96,1.57,8.72,8,14309200,4101200,3253400,6954600,94.81,92.88,82.91,0.63,52.29
2018-03-23,97.25,98.5,97.0,98.5,11.3,1.62,8.72,8,14555600,6544400,5245100,2766100,96.29,94.21,83.95,1.12,56.48
2018-04-03,96.0,97.25,95.25,95.75,10.99,1.57,8.72,6,15089700,6813800,6788200,1487700,96.26,94.71,84.79,0.25,48.74
2018-04-17,96.0,96.75,95.75,96.0,11.01,1.57,8.72,6,12466100,4268700,5336500,2860900,96.1,94.99,85.53,0.06,49.84
2018-04-26,97.75,98.25,96.75,97.0,11.13,1.59,8.72,6,17215500,8309400,7391100,1515000,97.43,96.04,86.47,0.7,49.17
2018-05-08,97.5,97.5,93.75,94.0,11.01,1.54,8.72,6,33665000,10290600,20224200,3150200,97.15,96.24,87.18,-0.08,41.6
2018-05-17,93.75,96.75,93.5,96.5,11.3,1.52,8.54,6,27074400,12371700,11738800,2963900,96.02,95.81,87.67,-0.68,51.24
2018-05-28,90.0,90.25,87.25,88.0,10.3,1.38,8.54,6,28567500,10259700,15988100,2319700,94.7,95.16,88.05,-1.36,32.67
2018-06-07,90.0,91.25,89.5,89.75,10.51,1.41,8.54,6,20081500,9556100,8123400,2402000,91.93,93.46,88.06,-2.16,43.31
2018-06-18,82.75,83.0,80.25,80.25,9.4,1.26,8.54,6,20510000,6820100,10249500,3440400,88.99,91.47,87.88,-2.92,25.27
2018-06-27,80.25,80.75,78.5,79.0,9.25,1.24,8.54,6,25464400,11199000,10966800,3298600,85.16,88.7,87.36,-3.5,34.57
2018-07-06,72.0,75.0,71.5,74.0,8.67,1.16,8.54,7,39616000,21422900,14924400,3268700,80.12,84.97,86.42,-4.39,35.91
2018-07-17,75.5,75.75,73.75,74.75,8.75,1.18,8.54,7,21620800,8962400,10480100,2178300,78.46,82.85,85.74,-2.52,39.9
2018-07-26,82.0,82.75,81.0,81.5,9.54,1.28,8.54,7,14524700,5784700,5593200,3146800,79.09,82.1,85.33,-0.25,56.43
2018-08-08,84.25,84.75,83.25,84.0,9.84,1.32,8.54,7,13708400,5388700,6727800,1591900,81.17,82.54,85.23,1.24,59.46
2018-08-20,82.5,82.75,81.25,81.5,8.6,1.28,9.48,7,18061800,7583700,7895900,2582200,81.44,82.37,85.01,0.5,50.3
2018-08-29,82.0,83.25,81.75,83.25,8.78,1.31,9.48,7,27082100,14538900,7115600,5427600,81.53,82.19,84.78,0.26,57.78
2018-09-07,78.25,79.5,78.0,78.5,8.28,1.23,9.48,7,13627000,6907500,5311700,1407800,80.93,81.72,84.48,-0.49,37.83
2018-09-18,80.25,82.0,79.75,82.0,8.65,1.29,9.48,7,24761100,16410400,5810900,2539800,80.41,81.2,84.14,-0.32,56.21
2018-09-27,82.0,82.0,80.5,81.75,8.63,1.28,9.48,7,14318500,6157300,6029500,2131700,80.76,81.21,83.94,0.14,54.62
2018-10-08,80.5,81.0,78.25,78.25,8.26,1.23,9.48,7,31459200,8914300,20075800,2469100,80.76,81.12,83.74,-0.06,39.45
2018-10-18,78.0,78.25,77.0,77.0,8.13,1.21,9.48,7,11314000,3919700,5603500,1790800,79.48,80.31,83.34,-0.87,40.65
2018-10-30,75.5,76.25,74.75,75.0,7.91,1.18,9.48,7,11722600,4864500,5159300,1698800,77.77,79.14,82.81,-1.42,39.64
2018-11-08,79.5,80.25,79.0,80.0,8.35,1.23,9.48,7,26243400,14205100,8322900,3715400,77.87,78.84,82.48,-0.29,57.59
2018-11-19,76.5,77.75,76.25,77.75,8.12,1.2,10.11,7,7713400,3616000,2544500,1552900,77.79,78.57,82.16,-0.22,49.63
2018-11-28,77.5,78.75,77.5,78.25,8.17,1.21,10.11,7,9474300,4537500,3795600,1141200,77.53,78.22,81.82,-0.19,52.61
2018-12-11,79.75,80.0,78.0,78.5,8.19,1.21,10.11,7,19195400,8925300,7839600,2430500,78.37,78.53,81.66,0.45,50.64
2018-12-20,71.75,72.75,71.5,72.0,7.12,1.11,10.11,7,16131400,7778000,6412800,1940600,76.65,77.56,81.19,-1.21,30.55
2019-01-02,71.25,72.0,70.5,70.75,7,1.09,10.11,7,10929000,4720400,5064600,1144000,74.56,76.17,80.56,-1.82,32.81
2019-01-11,71.5,71.75,70.5,70.75,7,1.09,10.11,7,12506500,3902200,6429300,2175000,73.02,74.89,79.91,-1.53,39.27
2019-01-22,70.75,71.5,70.5,71.5,7.07,1.1,10.11,7,9831200,3765500,4025600,2040100,71.35,73.45,79.17,-1.38,49.79
2019-01-31,68.25,69.0,68.0,68.0,6.73,1.05,10.11,0,33343300,13448500,13909800,5985000,69.84,72.09,78.41,-1.48,41.65
2019-02-11,68.0,68.75,67.75,67.75,6.7,1.05,10.11,7,15187600,6535000,7013900,1638700,69.38,71.29,77.76,-0.84,40.75
2019-02-21,71.75,72.0,70.75,71.0,7.99,1.08,10.11,6,27280600,9826400,15004000,2450200,69.52,70.88,77.2,-0.06,56.57
2019-03-04,71.25,71.75,70.5,71.25,8.02,1.09,8.89,6,27937800,9792100,10431800,7713900,70.75,71.26,76.89,0.65,52.44
2019-03-13,67.0,67.75,66.25,67.75,7.62,1.03,8.89,6,50916000,26383600,20688500,3843900,69.66,70.53,76.3,-0.55,40.32
2019-03-22,68.0,69.0,67.75,68.75,7.74,1.05,8.89,6,29743100,16649100,10478200,2615800,68.83,69.84,75.72,-0.66,49.16
2019-04-02,67.75,68.25,67.5,68.0,7.65,1.04,8.89,6,17509900,6028300,8730700,2750900,68.28,69.28,75.17,-0.56,47.61
2019-04-12,71.0,71.25,69.75,70.5,7.93,1.07,8.89,6,15795600,4166200,10060600,1568800,69.04,69.45,74.81,0.38,59.54
2019-04-25,69.75,70.25,69.5,69.5,7.82,1.06,8.89,0,20720500,8901600,9663300,2155600,69.55,69.64,74.51,0.42,49.89
2019-05-08,67.5,67.75,67.0,67.25,7.57,1.02,8.89,6,18892700,8912100,7181400,2799200,69.01,69.32,74.09,-0.27,37.03
2019-05-17,64.25,64.75,63.5,63.5,8.39,0.95,7.57,6,17603800,6239200,8422900,2941700,67.23,68.25,73.48,-1.34,23.21
2019-05-29,62.75,62.75,62.25,62.25,8.23,0.93,7.57,6,14349100,5152600,6116700,3079800,64.82,66.63,72.67,-1.96,35.13
2019-06-10,62.75,63.5,62.5,63.0,8.32,0.94,7.57,6,31252100,18641200,8712800,3898100,63.4,65.37,71.91,-1.46,46.75
2019-06-19,64.0,64.25,63.5,63.5,8.39,0.95,7.57,6,30363200,9681600,13731200,6950400,63.17,64.75,71.3,-0.59,51.23
2019-06-28,64.5,65.0,64.0,64.0,8.46,0.96,7.57,6,14081600,4242900,5700500,4138200,63.76,64.7,70.84,0.14,51.41
2019-07-09,61.5,62.0,61.0,61.5,8.13,0.92,7.57,6,18830600,6689200,10228000,1913400,63.41,64.3,70.32,-0.33,37.32
2019-07-19,62.0,62.25,61.5,61.75,8.16,0.92,7.57,6,14426900,6269500,5248300,2909100,62.84,63.76,69.77,-0.5,41.84
2019-07-31,60.5,61.0,60.25,60.5,7.99,0.9,7.57,0,15505300,7264800,5319600,2920900,62.08,63.11,69.18,-0.7,35.01
2019-08-09,54.0,54.5,53.0,53.0,9.37,0.83,7.57,6,28035300,10375800,13777200,3882300,59.42,61.39,68.31,-2.19,12.92
2019-08-21,53.25,54.0,52.75,53.25,9.42,0.83,5.66,6,13118700,6944000,4374100,1800600,56.58,59.28,67.25,-2.46,32.58
2019-08-30,53.0,53.5,52.5,53.25,9.42,0.83,5.66,6,19710600,9716600,6517700,3476300,54.72,57.55,66.23,-1.94,41.45
2019-09-10,52.75,54.0,52.75,53.5,9.46,0.83,5.66,6,31339900,15049200,14540300,1750400,53.81,56.34,65.31,-1.17,47.17
2019-09-19,54.25,54.25,52.25,52.75,9.33,0.82,5.66,6,33882600,12225900,18310400,3346300,54.35,56.04,64.62,-0.12,44.33
2019-09-30,54.0,54.25,53.25,53.75,9.5,0.84,5.66,6,8484300,2819200,4438300,1226800,54.15,55.51,63.89,-0.17,47.91
2019-10-09,51.75,52.5,51.5,52.25,9.24,0.81,5.66,6,9602900,4565300,3660200,1377400,53.24,54.66,63.09,-0.65,44.08
2019-10-21,50.0,51.0,50.0,50.25,8.88,0.78,5.66,6,8956800,4788500,2616500,1551800,52.2,53.74,62.27,-0.99,38.31
2019-10-31,51.25,51.5,50.5,51.0,9.01,0.8,5.66,6,13717000,5024600,6258500,2433900,51.24,52.81,61.44,-0.9,47.96
2019-11-11,55.0,55.25,53.5,54.0,15.84,0.85,5.66,5,26414700,8425300,15627100,2362300,52.48,53.11,60.93,0.6,56.64
2019-11-20,52.5,52.75,52.0,52.0,15.22,0.82,3.41,5,9291000,2464300,5032300,1794400,52.76,53.13,60.41,0.28,46.61
2019-11-29,54.5,54.5,53.25,53.75,15.73,0.84,3.41,5,18037300,6641500,8517300,2878500,53.26,53.32,59.97,0.48,52.62
2019-12-12,51.75,53.5,51.5,53.25,15.54,0.83,3.41,5,16497800,8826200,5521900,2149700,53.01,53.16,59.48,-0.02,51.39
2019-12-23,57.5,58.0,57.0,57.25,16.71,0.9,3.41,5,12388800,5596400,5282200,1510200,54.54,53.98,59.27,1.04,65.77
2020-01-03,59.25,60.5,59.0,59.5,17.37,0.93,3.41,5,34537400,17178100,13861200,3498100,55.88,54.86,59.16,1.32,72.51
2020-01-14,56.75,56.75,55.5,55.75,16.27,0.87,3.41,5,17411000,5636500,10234000,1540500,56.8,55.65,59.09,0.89,46.27
2020-01-23,49.75,50.5,49.5,50.25,14.67,0.79,3.41,5,13408300,5238800,6697300,1472200,55.2,55.07,58.71,-1.01,30.03
2020-02-03,48.5,50.5,48.0,49.5,14.45,0.77,3.41,5,20602600,9330800,9491700,1780100,52.65,53.65,58.07,-1.95,34.8
2020-02-13,53.75,54.0,52.75,52.75,15.4,0.82,3.41,5,7573100,1858200,4535900,1179000,52.88,53.53,57.73,-0.46,49.15
2020-02-24,49.25,49.25,46.75,46.75,17.95,0.73,3.41,6,22659400,6372200,13936700,2350500,51.61,52.68,57.22,-1.15,30.54
2020-03-04,42.25,43.5,41.75,43.25,16.61,0.68,2.59,6,15989800,8642700,5558600,1788500,48.06,50.43,56.3,-2.79,35.17
2020-03-13,23.2,27.25,21.4,27.0,10.37,0.42,2.59,6,86643300,43851800,35969500,6822000,41.14,46.02,54.7,-5.96,19.79
