Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,77.0,78.75,77.0,78.5,37.74,10.06,2.08,8,23182300,11964200,8489700,2728400,75.67,73.54,66.49,1.24,71.45
2018-01-12,78.5,79.5,78.25,79.0,37.98,10.12,2.08,8,24796100,12701400,9025300,3069400,76.57,74.57,67.25,1.04,66.11
2018-01-23,80.5,80.75,80.0,80.5,38.71,10.31,2.08,8,15935500,7412800,5912400,2610300,77.94,75.82,68.09,1.3,67.96
2018-02-01,80.25,80.75,79.75,80.0,38.46,10.25,2.08,8,25858400,15455200,6929200,3474000,78.78,76.82,68.89,0.95,61.33
2018-02-12,78.5,78.75,78.25,78.5,37.74,10.06,2.08,8,14449100,4629200,7974000,1845900,78.87,77.36,69.57,0.33,47.76
2018-02-21,83.75,84.75,83.25,83.5,40.15,10.7,2.08,8,25984900,10918600,10412200,4654100,80.08,78.38,70.38,1.08,69.48
2018-03-05,84.75,87.25,84.5,87.0,39.26,10.37,2.22,8,48896500,24892800,19081100,4922600,82.04,79.9,71.34,1.7,74.21
2018-03-14,87.0,87.5,86.5,87.0,39.26,10.37,2.22,8,19732300,6755100,11083000,1894200,84.1,81.58,72.38,1.93,66.2
2018-03-23,87.5,88.5,87.25,88.5,39.93,10.55,2.22,8,20488000,8788000,5508900,6191100,85.63,83.06,73.41,1.66,70.02
2018-04-03,87.0,88.5,87.0,88.0,39.71,10.49,2.22,9,30716900,14581200,12312700,3823000,86.68,84.3,74.4,1.17,58.42
2018-04-17,86.5,86.5,83.0,83.25,37.57,9.93,2.22,9,93762600,29531200,55793300,8438100,86.59,84.84,75.23,0.21,36.4
2018-04-26,87.0,87.25,86.75,87.0,39.26,10.37,2.22,9,13850000,3372800,2818500,7658700,86.66,85.31,76.01,0.15,52.0
2018-05-08,88.0,88.5,87.25,87.75,39.6,10.46,2.22,9,13166000,5554900,6340000,1271100,87.1,85.88,76.79,0.37,54.32
2018-05-17,83.25,83.5,81.25,81.75,35.72,9.13,2.29,9,38830800,10859500,23812600,4158700,86.13,85.65,77.35,-0.69,30.43
2018-05-28,80.75,82.25,80.5,81.0,35.39,9.05,2.29,9,22026900,10700200,9115000,2211700,83.93,84.53,77.6,-1.66,33.21
2018-06-07,80.25,80.5,79.75,79.75,34.85,8.91,2.29,9,12875400,5394600,4171300,3309500,82.18,83.39,77.76,-1.67,35.45
2018-06-18,79.0,79.25,78.5,78.5,34.3,8.77,2.29,9,19451600,6886000,9599900,2965700,80.96,82.41,77.87,-1.36,35.31
2018-06-27,76.0,76.25,74.25,74.5,32.55,8.32,2.29,9,25739700,10938400,11669200,3132100,78.85,80.87,77.75,-1.88,28.64
2018-07-06,76.25,78.5,76.25,77.25,33.75,8.63,2.29,8,23133300,10750900,8867300,3515100,77.52,79.59,77.6,-1.33,47.68
2018-07-17,75.0,75.5,74.25,75.5,32.99,8.43,2.29,8,18955900,8231400,8790100,1934400,77.27,78.98,77.57,-0.76,40.23
2018-07-26,77.0,77.25,75.25,76.0,33.21,8.49,2.29,8,25613200,10737900,11398300,3477000,76.58,78.16,77.44,-0.67,46.1
2018-08-08,73.25,74.75,73.0,73.75,32.22,8.24,2.29,8,36499800,20091200,12069400,4339200,75.48,77.16,77.22,-1.0,40.2
2018-08-20,70.0,70.5,69.5,70.0,30.39,8.36,2.3,8,13819500,5415400,5482600,2921500,73.31,75.53,76.77,-1.8,33.78
2018-08-29,69.25,69.5,68.5,69.25,30.06,8.27,2.3,8,43232600,22085400,14342900,6804300,71.59,74.02,76.26,-1.72,34.46
2018-09-07,67.0,67.25,66.5,67.0,29.09,8.0,2.3,8,20879600,9385400,9408400,2085800,69.65,72.33,75.65,-1.86,35.0
2018-09-18,67.75,69.0,67.0,68.5,29.74,8.18,2.3,8,54414600,26527800,22996600,4890200,68.69,71.11,75.08,-1.1,48.1
2018-09-27,69.5,69.75,68.5,69.25,30.06,8.27,2.3,8,57748800,26754300,25902300,5092200,69.19,70.81,74.73,-0.09,49.83
2018-10-08,69.25,69.5,68.0,68.5,29.74,8.18,2.3,7,33222500,11137700,18996600,3088200,69.2,70.43,74.36,-0.06,45.07
2018-10-18,67.0,67.25,66.5,66.5,28.87,7.94,2.3,7,15400600,4228500,8916200,2255900,68.49,69.73,73.91,-0.56,35.69
2018-10-30,65.25,66.0,64.75,65.75,28.54,7.85,2.3,7,18087300,9290400,5870300,2926600,66.79,68.46,73.27,-1.22,43.36
2018-11-08,68.25,68.5,67.75,68.0,29.52,8.12,2.3,7,16719000,6783400,7675600,2260000,67.27,68.32,72.91,-0.08,53.73
2018-11-19,68.75,69.5,68.5,69.5,29.87,7.85,2.33,7,18962500,8021000,7315600,3625900,68.01,68.48,72.64,0.48,58.23
2018-11-28,68.75,69.0,68.5,68.75,29.55,7.76,2.33,7,14068700,5900000,4681000,3487700,68.29,68.52,72.37,0.34,53.51
2018-12-11,71.0,71.75,70.25,70.25,30.19,7.93,2.33,7,43974100,15121700,21074800,7777600,69.22,68.98,72.23,0.78,55.78
2018-12-20,69.75,70.0,69.5,70.0,30.08,7.9,2.33,7,10461100,4027100,4576500,1857500,69.7,69.32,72.11,0.52,52.5
2019-01-02,69.0,70.5,68.75,70.25,30.19,7.93,2.33,7,32878800,22794700,7262600,2821500,69.5,69.3,71.91,0.06,55.66
2019-01-11,74.0,75.0,73.75,74.75,32.12,8.44,2.33,7,41382500,25900200,10193600,5288700,70.99,70.17,71.97,1.1,73.48
2019-01-22,75.5,75.75,74.75,75.25,32.34,8.5,2.33,7,41108000,14906700,19918200,6283100,72.61,71.29,72.16,1.45,70.12
2019-01-31,78.5,78.5,77.5,77.75,33.41,8.78,2.33,0,23946100,9696200,7848600,6401300,74.71,72.79,72.51,1.88,71.75
2019-02-11,76.75,77.25,76.5,76.75,32.98,8.67,2.33,7,15519600,5384000,7875100,2260500,75.81,73.89,72.84,1.26,58.03
2019-02-21,77.25,77.5,76.25,76.75,32.98,8.67,2.33,7,31835500,14438700,14293300,3103500,76.39,74.7,73.13,0.76,54.43
2019-03-04,78.25,78.25,77.25,77.25,33.16,8.18,2.33,7,11211000,2639800,6094100,2477100,77.28,75.64,73.5,0.72,50.62
2019-03-13,76.75,77.75,76.5,77.5,33.26,8.21,2.33,7,17954600,10536900,5591600,1826100,77.24,76.01,73.75,0.22,52.24
2019-03-22,75.5,76.25,75.0,76.0,32.62,8.05,2.33,7,20192700,9346100,8004400,2842200,76.58,75.94,73.88,-0.35,46.76
2019-04-02,76.0,76.5,75.75,76.25,32.73,8.07,2.33,7,16187500,7576500,6756900,1854100,75.85,75.66,73.94,-0.47,52.21
2019-04-12,77.25,77.25,76.5,77.0,33.05,8.15,2.33,7,9208000,2810600,4706200,1691200,76.18,75.89,74.12,0.12,55.64
2019-04-25,77.75,78.0,76.75,76.75,32.94,8.13,2.33,0,17140200,3856000,9894600,3389600,76.67,76.24,74.34,0.35,50.81
