Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,53.25,56.0,53.25,55.75,21.13,2.69,2.47,7,65202800,39306000,22553300,3343500,52.17,49.98,42.44,1.29,66.98
2018-01-12,57.5,57.75,57.0,57.25,21.7,2.76,2.47,7,16260400,7722000,6029700,2508700,54.17,51.65,43.41,1.71,63.68
2018-01-23,58.0,58.5,57.5,57.5,21.79,2.78,2.47,7,34853200,18211100,11059400,5582700,55.66,53.12,44.37,1.48,59.21
2018-02-01,56.25,56.75,55.25,55.5,21.04,2.68,2.47,7,17758900,5728500,8473300,3557100,55.92,53.9,45.18,0.6,48.42
2018-02-12,53.5,53.5,52.25,53.0,20.72,2.64,2.47,7,28722900,13319600,12240600,3162700,54.65,53.68,45.72,-0.67,42.59
2018-02-21,54.75,54.75,52.25,52.25,13.54,2.6,2.47,7,58483100,17044900,33100700,8337500,54.36,53.76,46.28,-0.42,39.84
2018-03-05,53.0,53.25,51.5,52.75,13.67,2.44,3.72,7,22505200,9254000,10195300,3055900,53.9,53.64,46.75,-0.41,44.53
2018-03-14,54.25,54.75,53.25,54.75,14.19,2.53,3.72,7,45413300,19290100,22106500,4016700,53.55,53.49,47.17,-0.23,55.87
2018-03-23,55.25,57.25,55.25,57.0,14.77,2.64,3.72,7,35952800,19604200,10016300,6332300,54.53,54.04,47.75,0.62,64.08
2018-04-03,56.75,57.0,56.25,56.5,14.64,2.61,3.72,8,27806200,10008300,11098000,6699900,55.57,54.76,48.37,0.83,57.04
2018-04-17,56.5,57.5,56.25,57.5,14.9,2.66,3.72,8,29828100,16072900,10388600,3366600,55.67,55.0,48.86,0.46,59.99
2018-04-26,60.5,60.75,59.0,59.5,15.42,2.75,3.72,8,22290000,7342500,12320600,2626900,57.44,56.16,49.6,1.32,60.83
2018-05-08,61.0,61.75,59.0,59.25,15.74,2.81,3.72,8,48381100,18902600,22658500,6820000,58.86,57.29,50.35,1.29,52.35
2018-05-17,60.25,60.5,59.25,59.75,14.89,2.63,3.97,8,25567000,8835300,12358600,4373100,59.64,58.12,51.05,0.88,51.1
2018-05-28,60.5,61.0,60.0,60.25,15.01,2.65,3.97,8,9653500,2619700,3778100,3255700,60.16,58.79,51.72,0.59,51.01
2018-06-07,59.75,60.5,59.5,60.5,15.07,2.66,3.97,8,21370300,10019600,5543700,5807000,59.59,58.78,52.19,-0.06,54.43
2018-06-18,57.0,57.5,55.25,55.25,13.76,2.43,3.97,8,50912100,18793300,22481700,9637100,59.32,58.85,52.66,-0.37,33.9
2018-06-27,55.5,56.0,55.0,55.25,13.76,2.43,3.97,8,12244100,5389200,5082500,1772400,57.52,57.94,52.83,-1.25,40.6
2018-07-06,53.75,54.25,51.5,54.0,13.45,2.38,3.97,7,43715700,21589600,19562300,2563800,56.53,57.28,52.99,-1.08,39.93
2018-07-17,56.25,56.5,55.25,55.75,13.89,2.45,3.97,7,12060600,4574400,6650200,836000,56.32,56.97,53.19,-0.45,47.11
