Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,81.0,83.0,81.0,82.75,62.78,11.97,1.32,4,5494700,3078900,2017000,398800,84.49,86.23,77.74,-2.25,44.68
2018-01-12,86.0,86.5,81.5,81.75,62.02,11.83,1.32,4,11774500,4036600,6724100,1013800,84.99,86.1,78.29,-0.52,42.26
2018-01-23,82.0,84.0,82.0,83.25,63.16,12.04,1.32,4,6576400,3828000,2344800,403600,83.65,85.06,78.52,-0.97,48.38
2018-02-01,82.5,82.5,81.0,81.25,61.64,11.75,1.32,4,2871600,609600,1519800,742200,83.03,84.37,78.77,-0.76,42.28
2018-02-12,76.5,78.0,76.25,77.5,58.8,11.21,1.32,4,3316600,1852700,1109000,354900,80.41,82.56,78.66,-2.0,37.54
2018-02-21,75.25,75.25,69.5,69.5,52.73,10.05,1.32,4,11260800,4126700,4838800,2295300,78.04,80.72,78.42,-2.38,22.28
2018-03-05,64.5,65.5,62.5,63.75,51.17,8.96,1.25,4,2851500,888000,1496700,466800,71.61,76.38,77.37,-4.72,32.98
2018-03-14,64.25,66.5,64.0,65.25,52.38,9.17,1.25,4,5307700,3068700,1774500,464500,67.92,73.1,76.39,-3.78,42.21
2018-03-23,61.0,62.5,61.0,62.5,50.17,8.79,1.25,4,1858900,804400,633700,420800,65.62,70.53,75.46,-2.74,39.17
2018-04-03,64.5,64.5,62.75,63.0,50.57,8.86,1.25,3,2365900,597100,1371300,397500,64.7,68.81,74.65,-1.48,44.23
2018-04-17,62.0,62.75,61.0,61.25,49.16,8.61,1.25,3,1305400,439500,695500,170400,63.39,67.06,73.77,-1.34,41.16
2018-04-26,56.25,57.0,53.5,54.0,43.35,7.59,1.25,3,6343400,2636300,3142800,564300,60.91,64.8,72.7,-2.35,28.33
2018-05-08,56.5,56.5,54.5,54.5,43.75,7.66,1.25,3,2370800,440200,1616400,314200,58.67,62.56,71.54,-2.12,36.79
2018-05-17,54.25,55.0,54.25,54.5,45.23,7.9,1.21,3,2213600,1062500,903500,247600,56.97,60.64,70.4,-1.8,40.0
2018-05-28,52.25,53.0,52.25,52.5,43.57,7.61,1.21,3,1930500,756000,876800,297700,55.34,58.83,69.24,-1.67,37.85
2018-06-07,52.75,57.0,52.5,56.25,46.68,8.15,1.21,3,10508700,6084200,3747300,677200,54.52,57.5,68.17,-1.01,55.26
2018-06-18,57.5,58.0,56.5,57.25,47.51,8.29,1.21,3,2184500,743300,1133300,307900,55.8,57.49,67.44,0.53,55.42
2018-06-27,52.5,53.5,51.25,51.25,42.53,7.43,1.21,3,1975300,733200,892700,349400,54.9,56.59,66.53,-0.59,36.23
2018-07-06,43.25,45.5,40.75,44.0,36.52,6.37,1.21,4,6094200,3038500,2767600,288100,51.35,54.19,65.2,-2.69,29.09
2018-07-17,45.0,45.5,44.0,44.25,36.73,6.41,1.21,4,1510400,560500,743600,206300,48.99,52.16,63.89,-2.4,34.62
2018-07-26,49.75,49.75,48.5,48.75,40.46,7.06,1.21,4,1219000,501700,465500,251800,48.21,50.91,62.75,-1.11,51.06
2018-08-08,45.75,46.5,45.5,46.5,38.59,6.74,1.21,4,2015600,1065800,571200,378600,47.73,49.99,61.69,-0.75,45.32
2018-08-20,42.75,43.75,42.5,43.0,43.48,6.49,0.99,4,1135500,532800,494600,108100,45.75,48.32,60.45,-1.59,40.21
2018-08-29,46.0,48.75,46.0,48.5,49.04,7.33,0.99,4,4712400,2738100,1504600,469700,45.75,47.67,59.44,-0.33,58.58
2018-09-07,51.25,54.75,50.75,54.25,54.86,8.19,0.99,4,9923200,5647500,3576600,699100,47.82,48.33,58.82,1.47,65.54
2018-09-18,55.25,55.75,54.25,55.0,55.62,8.31,0.99,4,4622000,1518100,1395000,1708900,50.56,49.76,58.5,2.29,64.15
2018-09-27,54.0,54.5,52.5,53.75,54.35,8.12,0.99,4,3060300,1400600,1450200,209500,52.02,50.79,58.2,1.64,58.29
2018-10-08,52.5,53.0,51.0,51.0,51.57,7.7,0.99,4,1230700,323300,727200,180200,52.19,51.2,57.81,0.56,44.76
2018-10-18,47.0,47.0,44.75,44.75,45.25,6.76,0.99,4,3187100,1240200,1596600,350300,50.2,50.34,57.13,-1.25,27.86
2018-10-30,43.5,43.5,42.75,43.25,43.74,6.53,0.99,4,788100,293000,427300,67800,47.23,48.61,56.2,-2.3,33.79
2018-11-08,45.5,45.5,43.25,43.25,43.74,6.53,0.99,4,1536600,408000,843700,284900,46.23,47.72,55.44,-1.45,37.0
2018-11-19,44.5,45.75,44.5,44.75,52.34,6.72,0.86,4,961800,243400,623200,95200,45.83,47.13,54.75,-0.74,45.83
2018-11-28,46.5,46.75,46.25,46.75,54.68,7.02,0.86,4,652600,393100,190200,69300,45.71,46.73,54.12,-0.24,53.21
2018-12-11,47.25,47.25,44.5,45.0,52.63,6.75,0.86,4,2160600,786500,1108200,265900,46.16,46.74,53.63,0.16,45.93
2018-12-20,40.5,40.5,39.5,40.25,47.08,6.04,0.86,4,1196700,508200,525700,162800,44.37,45.61,52.86,-1.3,35.55
2019-01-02,30.75,31.75,30.25,31.25,36.55,4.69,0.86,4,4853800,2293700,2279400,280700,39.32,42.47,51.51,-3.85,24.14
2019-01-11,33.5,34.0,33.0,33.75,39.47,5.07,0.86,4,684100,311900,275200,97000,36.65,40.17,50.26,-2.88,37.66
2019-01-22,32.75,35.0,32.5,35.0,40.94,5.25,0.86,4,3356100,1678900,1184500,492700,35.0,38.36,49.07,-1.92,48.8
2019-01-31,39.5,39.5,38.5,38.5,45.03,5.78,0.86,0,3248400,1176500,1594600,477300,36.03,38.11,48.27,0.14,59.88
2019-02-11,41.0,41.0,39.25,39.5,46.2,5.93,0.86,4,1953400,439400,1101800,412200,37.7,38.55,47.71,1.1,58.98
2019-02-21,47.5,50.75,47.25,50.25,43.37,7.54,0.86,7,21131800,9995100,8007500,3129200,40.14,39.69,47.39,2.19,75.92
2019-03-04,55.5,56.75,54.5,54.75,47.26,7.63,1.16,7,5031400,1733700,2829300,468400,46.19,43.22,47.84,4.69,76.27
2019-03-13,59.75,61.0,59.0,59.25,51.14,8.26,1.16,7,6834800,1959300,4151700,723800,51.43,46.91,48.55,4.95,74.04
2019-03-22,57.75,58.75,57.0,57.0,49.2,7.94,1.16,7,4461400,2033500,1483100,944800,54.08,49.53,49.17,3.27,61.29
2019-04-02,54.25,54.75,54.0,54.5,47.04,7.59,1.16,7,1314700,698100,421900,194700,54.18,50.7,49.52,1.13,52.15
2019-04-12,54.25,55.0,54.0,54.5,47.04,7.59,1.16,7,2454800,1305500,939100,210200,53.92,51.39,49.79,0.28,53.08
2019-04-25,61.0,62.0,59.75,60.25,52.0,8.4,1.16,0,5608900,2226000,2539100,843800,57.54,54.08,50.64,2.35,57.62
2019-05-08,60.0,60.75,59.5,59.5,51.36,8.29,1.16,7,4003000,1778600,1727100,497300,58.6,55.53,51.28,1.42,53.33
2019-05-17,58.5,59.0,57.25,57.5,41.15,7.55,1.4,8,4063700,1346800,1920200,796700,58.47,56.22,51.76,0.32,47.65
2019-05-29,65.5,67.75,63.75,65.0,46.51,8.53,1.4,8,15122700,8014300,6294800,813600,59.91,57.52,52.41,1.41,64.0
2019-06-10,67.5,68.75,67.5,68.5,49.02,8.99,1.4,8,3659500,1462600,1349700,847200,63.18,59.96,53.42,2.63,69.3
2019-06-19,72.5,74.75,72.5,74.25,53.13,9.75,1.4,8,12030000,5937100,4241600,1851300,66.01,62.32,54.51,2.86,72.86
2019-06-28,73.5,75.5,73.25,73.5,52.59,9.65,1.4,8,8267900,3885800,3912300,469800,69.27,65.08,55.8,3.02,65.72
2019-07-09,76.25,76.25,74.25,74.25,53.13,9.75,1.4,8,3207900,966400,1872200,369300,71.02,67.08,56.98,2.21,61.62
2019-07-19,75.5,78.75,75.25,78.25,55.99,10.27,1.4,8,5823400,3665800,1813600,344000,73.0,69.16,58.24,2.06,68.34
2019-07-31,77.5,78.5,76.5,78.25,55.99,10.27,1.4,0,2110400,970800,920500,219100,74.94,71.18,59.53,2.04,61.43
2019-08-09,81.5,81.5,72.75,73.5,42.25,9.65,1.4,7,18895100,6076600,9398000,3420500,76.11,72.77,60.76,1.38,44.2
2019-08-21,75.5,77.25,75.0,76.5,43.97,10.16,1.74,7,2725300,1393900,929200,402200,75.33,73.11,61.66,0.13,53.53
2019-08-30,76.5,77.5,75.75,76.75,44.12,10.19,1.74,7,3454200,1714500,1267800,471900,75.92,73.99,62.68,0.43,53.39
2019-09-10,81.25,81.75,79.5,79.5,45.7,10.55,1.74,7,2819300,1517200,1051500,250600,77.95,75.61,63.89,1.46,55.89
2019-09-19,80.0,80.25,78.5,79.0,45.41,10.49,1.74,7,2356800,785700,1385700,185400,78.76,76.64,64.97,1.02,51.4
2019-09-30,81.0,81.75,80.25,81.5,46.85,10.82,1.74,7,1456300,457900,477000,521400,79.14,77.34,65.94,0.77,59.63
2019-10-09,80.25,80.25,79.5,80.0,45.98,10.62,1.74,7,899800,378400,410000,111400,79.59,78.04,66.91,0.52,52.51
2019-10-21,85.25,87.5,85.0,86.25,49.58,11.45,1.74,7,5439500,2451400,2372800,615300,80.71,79.0,67.91,1.23,70.81
2019-10-31,82.0,85.25,81.5,84.25,48.43,11.18,1.74,7,4689000,2621800,1828000,239200,82.55,80.49,69.08,1.41,55.12
2019-11-11,85.75,88.5,85.5,88.0,39.7,11.68,1.74,6,9305700,4944600,3540700,820400,83.62,81.59,70.15,1.25,62.58
2019-11-20,85.5,85.75,84.75,85.0,38.35,10.94,2.22,6,1606400,738100,579800,288500,84.36,82.51,71.18,0.86,52.53
2019-11-29,84.5,87.75,84.5,87.25,39.36,11.23,2.22,6,5431900,3046600,1791700,593600,84.85,83.23,72.15,0.64,58.15
2019-12-12,87.0,87.25,86.0,86.5,39.03,11.13,2.22,6,2021700,920700,826600,274400,85.13,83.77,73.04,0.52,54.84
2019-12-23,84.0,85.25,83.0,83.25,37.56,10.71,2.22,6,2572800,938500,1277400,356900,84.78,83.91,73.81,-0.11,44.53
2020-01-03,82.75,84.0,82.5,82.75,37.33,10.65,2.22,6,3452200,1733900,1311500,406800,84.19,83.79,74.46,-0.42,43.49
2020-01-14,82.0,85.5,81.75,84.0,37.9,10.81,2.22,6,9556200,4785700,3941800,828700,83.23,83.33,74.96,-0.68,52.54
2020-01-23,89.5,91.25,88.5,90.75,40.94,11.68,2.22,6,8909400,4569200,3393800,946400,85.06,84.31,75.79,1.19,71.17
2020-02-03,88.5,88.5,87.0,87.25,39.36,11.23,2.22,6,2299000,820400,1169400,309200,86.71,85.45,76.68,1.33,52.06
2020-02-13,89.25,90.5,89.0,90.0,40.6,11.58,2.22,6,2767700,1453100,1069600,245000,87.49,86.2,77.48,0.96,57.9
2020-02-24,80.5,82.0,75.25,75.25,30.02,8.78,2.22,7,9684300,2861200,4066600,2756500,86.88,86.27,78.11,-0.71,27.5
2020-03-04,72.75,73.5,72.0,73.0,29.12,8.52,2.51,7,3305200,1601200,1458200,245800,80.87,83.01,77.77,-4.13,34.68
2020-03-13,50.0,60.75,46.25,59.25,23.64,6.92,2.51,7,20126700,8495900,9238300,2392500,75.62,79.62,77.21,-5.45,27.99
2020-03-24,63.75,63.75,54.5,56.0,22.34,6.54,2.51,7,9337700,3631400,4545900,1160400,68.08,74.32,75.89,-6.38,36.8
2020-04-02,62.0,66.0,61.5,65.0,25.93,7.59,2.51,7,5362700,3028100,1958400,376200,65.21,71.12,74.9,-3.67,49.04
2020-04-14,74.0,75.25,72.5,73.0,29.12,8.52,2.51,7,5417600,2449700,2432800,535100,67.39,70.88,74.57,0.38,57.75
2020-04-23,78.5,79.25,76.5,77.25,30.82,9.02,2.51,7,4418200,1991400,2032900,393900,70.92,71.99,74.61,2.63,60.98
2020-05-07,77.5,79.25,76.0,78.25,31.22,9.14,2.51,7,5528300,1281600,1398700,2848000,74.18,73.58,74.88,2.89,60.34
2020-05-18,94.0,97.75,94.0,95.0,32.9,11.6,2.89,6,10377500,4459500,4042000,1876000,80.17,77.04,75.73,5.35,80.11
2020-05-27,96.75,98.25,95.0,95.5,33.07,11.66,2.89,6,46540000,9629100,11964900,24946000,87.79,82.14,77.22,6.59,66.72
2020-06-08,98.5,98.75,96.5,96.75,33.5,11.81,2.89,6,5111600,2048300,2448200,615100,91.86,85.83,78.58,4.75,63.66
2020-06-17,91.25,96.5,91.0,96.0,33.24,11.72,2.89,6,8259700,4154900,3273300,831500,92.59,87.71,79.58,2.15,57.23
2020-06-26,98.75,99.0,96.5,97.75,33.85,11.93,2.89,6,3139200,1168900,1247400,722900,94.54,90.0,80.77,2.0,57.5
2020-07-08,110.0,113.0,109.5,110.5,38.26,13.49,2.89,6,9192000,4484600,3814200,893200,99.42,93.83,82.44,4.15,73.66
2020-07-17,113.5,118.0,113.0,116.5,40.34,14.22,2.89,6,5910200,3413400,1914500,582300,105.58,98.69,84.55,5.35,75.65
2020-07-30,127.0,128.0,120.5,121.5,42.07,14.83,2.89,6,6083000,1955100,3209300,918600,111.62,103.77,86.9,5.89,70.08
2020-08-10,132.5,134.5,130.0,130.5,40.56,15.93,2.89,9,12143800,5024000,5230400,1889400,117.78,109.15,89.53,6.1,75.3
