Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2021-06-08,3.28,3.28,3.22,3.24,18.92,1.65,0.17,3,50656400,21249200,23697400,5709800,3.19,3.22,3.2,-0.01,54.39
2021-06-17,3.4,3.44,3.36,3.38,19.74,1.72,0.17,3,204005400,105251700,77401000,21352700,3.25,3.25,3.21,0.04,64.21
2021-06-28,3.18,3.24,3.16,3.22,18.81,1.64,0.17,3,56015700,26275000,25526600,4214100,3.26,3.26,3.21,0.02,45.49
2021-07-07,3.18,3.2,3.12,3.14,18.34,1.6,0.17,3,47142500,17042500,22769700,7330300,3.23,3.24,3.21,-0.02,40.17
2021-07-16,3.18,3.22,3.14,3.2,18.69,1.63,0.17,3,78757400,40306500,23364500,15086400,3.19,3.21,3.21,-0.02,50.88
2021-07-29,3.04,3.1,3.02,3.02,17.64,1.54,0.17,5,120360800,68921200,34174000,17265600,3.14,3.18,3.2,-0.04,37.84
2021-08-09,3.04,3.1,3.04,3.08,17.99,1.57,0.17,5,20152900,9312100,7292100,3548700,3.1,3.15,3.19,-0.04,46.42
2021-08-19,3.12,3.14,3.1,3.12,20.48,1.62,0.15,5,36426800,13719900,17509600,5197300,3.09,3.13,3.18,-0.01,53.02
2021-08-30,3.24,3.32,3.24,3.28,21.53,1.71,0.15,5,98486400,62088600,30811500,5586300,3.15,3.15,3.18,0.03,66.83
2021-09-08,3.14,3.18,3.1,3.12,20.48,1.62,0.15,5,101950400,56128900,40025700,5795800,3.16,3.16,3.18,0.01,45.51
2021-09-17,3.28,3.28,3.18,3.24,21.26,1.68,0.15,5,90862500,36179900,44751800,9930800,3.17,3.17,3.18,0.02,57.98
2021-09-29,3.18,3.28,3.18,3.2,21.0,1.66,0.15,5,127406200,73075800,49469000,4861400,3.19,3.18,3.19,0.02,51.23
2021-10-08,3.3,3.34,3.28,3.3,21.66,1.72,0.15,5,82465100,43371100,31495300,7598700,3.22,3.19,3.19,0.03,59.56
2021-10-20,3.34,3.4,3.34,3.38,22.18,1.76,0.15,5,95513400,45739200,43673900,6100300,3.28,3.24,3.2,0.05,60.68
2021-11-01,3.38,3.44,3.36,3.4,22.32,1.77,0.15,5,150532400,80205200,62737000,7590200,3.32,3.27,3.21,0.04,60.07
2021-11-10,3.42,3.5,3.4,3.48,22.84,1.81,0.15,5,156133800,80013900,63725400,12394500,3.36,3.31,3.23,0.04,65.55
2021-11-19,3.62,3.78,3.58,3.7,27.53,1.92,0.13,5,347107000,199636400,129771700,17698900,3.43,3.36,3.25,0.07,77.04
2021-11-30,3.4,3.42,3.26,3.28,24.4,1.7,0.13,5,207705700,73889400,112776300,21040000,3.46,3.4,3.26,0.02,36.91
2021-12-13,3.52,3.54,3.48,3.5,26.04,1.81,0.13,5,46720200,20497200,16949800,9273200,3.45,3.41,3.28,0.01,53.86
2021-12-22,3.44,3.44,3.4,3.44,25.59,1.78,0.13,5,62871900,21765200,35332500,5774200,3.47,3.43,3.29,0.01,47.65
2022-01-04,3.54,3.58,3.52,3.56,26.48,1.84,0.13,5,71919100,41883600,25893400,4142100,3.48,3.44,3.3,0.01,57.56
2022-01-13,3.4,3.42,3.36,3.4,25.29,1.76,0.13,5,85139200,48638700,25247400,11253100,3.46,3.44,3.31,-0.01,43.08
2022-01-24,3.44,3.46,3.38,3.4,25.29,1.76,0.13,5,68107400,19388900,41509700,7208800,3.43,3.43,3.32,-0.02,45.83
2022-02-02,3.44,3.44,3.38,3.42,25.44,1.77,0.13,5,55397900,17924600,34061400,3411900,3.42,3.42,3.33,-0.01,49.56
2022-02-11,3.5,3.56,3.5,3.52,26.19,1.82,0.13,5,84337600,41540400,33939000,8858200,3.46,3.44,3.34,0.02,59.09
2022-02-23,3.5,3.5,3.44,3.48,25.89,1.8,0.13,5,64326400,23017100,35952300,5357000,3.49,3.47,3.35,0.03,49.09
2022-03-04,3.4,3.42,3.38,3.38,19.51,1.65,0.17,7,63634500,17906900,40601000,5126600,3.45,3.45,3.35,-0.02,43.33
2022-03-15,3.28,3.32,3.26,3.26,18.81,1.59,0.17,7,68212800,29189500,34413900,4609400,3.38,3.41,3.35,-0.05,39.28
2022-03-24,3.36,3.4,3.36,3.38,19.51,1.65,0.17,7,11298600,5718500,3525900,2054200,3.37,3.4,3.35,-0.02,50.63
2022-04-04,3.38,3.42,3.36,3.38,19.51,1.65,0.17,7,18185000,6299800,9367300,2517900,3.37,3.39,3.35,-0.01,50.88
2022-04-19,3.36,3.38,3.34,3.36,19.39,1.64,0.17,7,26464000,16166900,7407000,2890100,3.36,3.38,3.35,-0.01,49.89
2022-04-28,3.34,3.38,3.32,3.34,19.27,1.63,0.17,7,17024100,2855800,8553400,5614900,3.36,3.37,3.35,0.0,47.21
2022-05-11,3.06,3.08,3.02,3.02,17.43,1.48,0.17,7,45376500,18129900,22548700,4697900,3.26,3.31,3.34,-0.08,27.54
2022-05-23,3.16,3.16,3.12,3.16,15.18,1.53,0.21,7,25456500,10558100,11781200,3117200,3.2,3.27,3.32,-0.06,45.01
2022-06-01,3.2,3.28,3.18,3.26,15.66,1.58,0.21,7,90002100,55072700,30934700,3994700,3.19,3.24,3.31,-0.02,56.69
2022-06-13,3.18,3.18,3.08,3.1,14.89,1.5,0.21,7,78545400,24231300,51276600,3037500,3.19,3.23,3.3,-0.01,40.15
2022-06-22,3.08,3.08,3.0,3.02,14.51,1.46,0.21,7,71790600,22599700,42578400,6612500,3.14,3.19,3.29,-0.04,35.4
2022-07-01,3.06,3.1,3.02,3.08,14.8,1.49,0.21,7,28238500,16011500,7006200,5220800,3.1,3.16,3.27,-0.03,46.16
2022-07-12,3.0,3.02,2.96,3.0,14.41,1.45,0.21,7,17308800,7104200,8866200,1338400,3.05,3.11,3.25,-0.05,44.96
2022-07-22,2.94,2.96,2.92,2.94,14.12,1.42,0.21,7,32651000,18182400,12005300,2463300,3.0,3.07,3.23,-0.05,42.55
2022-08-04,3.14,3.16,3.06,3.1,14.89,1.5,0.21,7,74571900,22604900,38792000,13175000,3.02,3.06,3.22,0.0,59.55
2022-08-16,3.16,3.18,3.12,3.12,14.85,1.57,0.21,8,35607800,6398200,23065000,6144600,3.07,3.08,3.21,0.03,55.9
2022-08-25,3.5,3.56,3.44,3.5,16.66,1.76,0.21,8,172655200,83444900,82642600,6567700,3.2,3.15,3.22,0.11,79.47
2022-09-05,3.54,3.6,3.5,3.56,16.94,1.79,0.21,8,150361800,82300700,57246500,10814600,3.33,3.24,3.24,0.12,75.21
2022-09-14,3.5,3.56,3.48,3.54,16.85,1.78,0.21,8,58778100,29860000,21684000,7234100,3.43,3.32,3.26,0.1,63.77
2022-09-23,3.56,3.58,3.52,3.52,16.75,1.77,0.21,8,59609800,22764900,32227500,4617400,3.48,3.37,3.28,0.06,55.19
2022-10-04,3.46,3.48,3.44,3.46,16.47,1.74,0.21,8,35760000,13260200,16559100,5940700,3.48,3.4,3.3,0.02,48.31
2022-10-17,3.46,3.5,3.44,3.46,16.47,1.74,0.21,8,39751500,15247600,21456900,3047000,3.48,3.42,3.31,0.0,48.68
2022-10-27,3.74,3.9,3.74,3.86,18.37,1.94,0.21,8,170326100,110463500,48940300,10922300,3.56,3.48,3.33,0.07,68.43
2022-11-07,3.9,3.96,3.9,3.94,18.75,1.98,0.21,8,176758900,101714700,69712400,5331800,3.7,3.58,3.37,0.11,67.0
2022-11-16,3.8,3.82,3.76,3.78,17.44,1.87,0.22,8,40657100,16242300,20575400,3839400,3.75,3.64,3.4,0.06,53.03
2022-11-25,3.72,3.74,3.7,3.7,17.07,1.83,0.22,8,40866000,19532000,16737400,4596600,3.77,3.68,3.43,0.03,44.52
2022-12-07,3.9,3.92,3.86,3.9,18.0,1.93,0.22,8,70882000,30532800,32883500,7465700,3.8,3.71,3.45,0.03,60.39
2022-12-19,3.9,3.94,3.88,3.9,18.0,1.93,0.22,8,38938800,16663900,17658200,4616700,3.84,3.76,3.48,0.04,57.04
2022-12-28,3.98,4.12,3.96,4.1,18.92,2.03,0.22,8,209078100,131718000,65560400,11799700,3.87,3.8,3.51,0.04,71.12
2023-01-09,4.08,4.1,4.04,4.04,18.64,2.0,0.22,8,73516700,24787500,32558100,16171100,3.96,3.87,3.55,0.07,56.65
2023-01-18,3.92,3.94,3.8,3.84,17.72,1.9,0.22,8,211598600,83001400,115233300,13363900,3.95,3.89,3.58,0.01,41.96
2023-01-27,3.72,3.76,3.7,3.74,17.26,1.85,0.22,8,59520600,24632200,29307500,5580900,3.88,3.86,3.59,-0.05,37.65
2023-02-07,3.92,3.94,3.86,3.9,18.0,1.93,0.22,8,73616900,29001800,36791000,7824100,3.89,3.87,3.61,0.0,50.42
2023-02-16,3.9,3.92,3.84,3.84,17.72,1.9,0.22,8,43889200,16160100,20144700,7584400,3.89,3.88,3.63,-0.01,45.44
2023-02-27,4.0,4.08,3.94,4.06,15.0,1.89,0.22,8,145976700,75727000,59494100,10755600,3.92,3.89,3.65,0.02,62.48
2023-03-09,4.04,4.18,4.04,4.18,15.44,1.95,0.27,8,309434900,160501800,127779500,21153600,3.95,3.92,3.68,0.04,68.34
2023-03-20,4.22,4.26,4.14,4.2,15.52,1.96,0.27,8,160821800,86380900,63326500,11114400,4.02,3.97,3.71,0.06,61.97
2023-03-29,4.26,4.3,4.22,4.26,15.74,1.99,0.27,8,23514200,8026100,12078200,3409900,4.1,4.02,3.74,0.08,62.51
2023-04-10,4.4,4.4,4.34,4.36,16.11,2.03,0.27,8,79896600,37982500,36316100,5598000,4.21,4.1,3.78,0.1,63.64
2023-04-21,4.48,4.5,4.38,4.44,16.4,2.07,0.27,8,81287800,33530700,44068400,3688700,4.31,4.19,3.82,0.1,62.51
2023-05-03,4.4,4.42,4.24,4.42,16.33,2.06,0.27,8,144155000,67168400,69734000,7252600,4.35,4.24,3.86,0.06,58.73
2023-05-16,4.42,4.42,4.2,4.32,16.5,1.97,0.26,8,111173900,47795600,56828300,6550000,4.4,4.3,3.91,0.04,45.07
2023-05-25,4.36,4.4,4.3,4.4,16.81,2.01,0.26,8,54802100,16957700,25643500,12200900,4.35,4.29,3.93,-0.01,53.14
