Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,88.75,90.25,88.75,89.5,12.23,2.17,7.32,7,7112600,4212900,2406300,493400,87.66,86.08,77.91,0.84,58.62
2018-01-12,92.0,95.0,92.0,94.25,12.87,2.28,7.32,7,9665700,5056600,4022200,586900,89.81,87.68,78.9,1.74,66.48
2018-01-23,90.25,91.25,90.0,90.5,12.36,2.19,7.32,7,5437500,2926900,2205800,304800,89.94,88.27,79.66,0.62,52.63
2018-02-01,88.5,88.75,87.25,87.75,11.99,2.13,7.32,7,10901700,4459900,5506300,935500,89.79,88.61,80.34,-0.01,40.51
2018-02-12,88.0,88.75,87.5,88.75,12.12,2.15,7.32,7,2532900,1339000,784100,409800,88.8,88.33,80.82,-0.56,49.65
2018-02-21,88.0,88.0,85.75,86.25,11.78,2.09,7.32,7,12150800,4252900,7284200,613700,88.48,88.26,81.31,-0.4,40.0
2018-03-05,88.75,89.0,87.25,87.75,11.54,2.03,7.61,7,5297200,1726900,3302800,267500,88.15,88.12,81.73,-0.26,47.84
2018-03-14,87.0,88.75,87.0,88.5,11.64,2.05,7.61,7,4000000,2212200,1292400,495400,87.87,87.96,82.12,-0.23,53.45
2018-03-23,89.75,90.25,89.5,90.0,11.83,2.08,7.61,7,3239700,1447800,1313500,478400,88.93,88.54,82.68,0.6,56.39
2018-04-03,90.75,91.25,90.5,90.75,11.93,2.1,7.61,7,3873600,1280000,1943400,650200,89.38,88.88,83.17,0.53,57.03
2018-04-17,91.5,92.5,91.25,91.75,12.06,2.12,7.61,7,5003500,2637800,1775800,589900,89.91,89.28,83.66,0.63,58.63
2018-04-26,92.75,93.75,92.75,93.0,12.23,2.15,7.61,7,8298000,3927200,2918100,1452700,91.32,90.25,84.31,1.07,58.55
2018-05-08,85.0,85.75,84.5,84.5,11.11,1.96,7.61,7,3005300,988400,1686100,330800,89.36,89.42,84.49,-1.09,30.46
2018-05-17,87.0,87.25,85.5,86.0,10.82,1.89,7.95,7,2161300,743300,1205000,213000,88.44,88.88,84.67,-0.95,40.02
2018-05-28,85.5,87.5,85.0,87.25,10.98,1.92,7.95,7,4446400,2192000,1922200,332200,87.44,88.2,84.77,-0.91,48.84
2018-06-07,87.5,87.5,86.0,86.25,10.85,1.9,7.95,7,1414000,520000,688500,205500,86.45,87.43,84.78,-0.81,48.94
