Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,147.5,152.0,147.5,150.0,8.92,0.8,11.15,6,25868900,11781300,10366700,3720900,150.14,150.02,152.12,-0.09,49.51
2018-01-12,156.5,159.0,156.0,158.5,8.92,0.8,11.15,6,34917100,17699400,10021600,7196100,150.89,150.42,152.08,0.84,70.59
2018-01-23,155.5,159.5,155.0,158.0,8.92,0.8,11.15,6,22495400,10227500,9744500,2523400,153.87,152.28,152.49,1.9,58.59
2018-02-01,158.0,158.5,157.0,157.5,8.92,0.8,11.15,6,5018200,2028700,2123400,866100,155.29,153.47,152.8,1.55,55.27
2018-02-12,148.5,149.5,147.5,149.0,8.92,0.8,11.15,6,7916000,5020900,1824600,1070500,153.3,152.82,152.68,-1.01,40.22
2018-02-21,148.5,149.0,147.5,149.0,8.92,0.8,11.15,6,7195700,2764900,2887600,1543200,151.35,151.84,152.42,-1.56,42.38
2018-03-05,148.5,149.0,147.5,148.5,8.92,0.8,11.15,6,3472400,1528400,1323700,620300,150.07,150.98,152.14,-1.28,43.56
2018-03-14,149.0,149.5,148.0,148.0,8.92,0.8,11.15,6,2287600,362000,1096000,829600,149.19,150.24,151.85,-0.91,44.49
2018-03-23,144.0,145.5,144.0,145.5,8.92,0.8,11.15,6,4258500,2202800,1057800,997900,148.18,149.44,151.53,-1.12,38.69
2018-04-03,143.5,144.5,142.5,143.5,8.92,0.8,11.15,5,3760800,1345300,1776600,638900,146.28,148.05,151.0,-1.58,40.18
2018-04-17,138.0,138.0,136.5,136.5,8.92,0.8,11.15,5,7747300,2559800,2991500,2196000,143.41,146.0,150.24,-2.4,31.6
2018-04-26,130.5,132.5,130.5,131.5,8.92,0.8,11.15,5,5659000,3152900,1868500,637600,139.61,143.25,149.2,-3.54,29.63
2018-05-08,134.5,136.0,134.0,134.5,8.92,0.8,11.15,5,13775900,5409700,5420500,2945700,136.5,140.58,148.06,-3.07,44.56
2018-05-17,132.5,133.5,132.0,132.0,8.92,0.8,11.15,5,4514100,1343800,1951600,1218700,135.22,138.86,147.07,-1.83,42.36
2018-05-28,137.5,138.5,136.5,138.0,8.92,0.8,11.15,5,3457300,1539900,1238200,679200,135.72,138.23,146.34,-0.16,55.65
2018-06-07,140.5,142.0,139.0,139.0,8.92,0.8,11.15,5,8006000,3398700,3766400,840900,136.36,137.95,145.71,0.56,55.66
2018-06-18,136.0,136.0,133.5,133.5,8.92,0.8,11.15,5,7655200,2523400,3992400,1139400,136.25,137.51,145.06,-0.01,44.4
2018-06-27,125.0,126.0,122.5,123.0,8.92,0.8,11.15,5,9583700,4205500,4138900,1239300,132.22,134.97,143.86,-2.93,29.81
2018-07-06,123.0,125.5,122.0,125.0,8.92,0.8,11.15,5,7830300,3527300,3458300,844700,127.82,131.75,142.36,-3.46,44.1
2018-07-17,122.0,123.5,121.0,123.0,8.92,0.8,11.15,5,10677300,4403800,5216700,1056800,125.78,129.63,141.06,-2.43,43.6
2018-07-26,134.5,137.0,134.5,136.5,8.92,0.8,11.15,5,11747300,6815600,3229000,1702700,128.22,130.01,140.38,1.13,66.16
2018-08-08,142.5,143.0,142.0,143.0,8.92,0.8,11.15,5,6182900,2111300,3024400,1047200,134.01,132.85,140.46,4.15,73.76
2018-08-20,144.0,146.0,144.0,146.0,8.92,0.8,11.15,5,4416100,1892500,1355100,1168500,138.7,135.81,140.76,4.28,69.38
2018-08-29,146.0,147.0,145.5,146.0,8.92,0.8,11.15,5,4082000,1755200,1703000,623800,141.89,138.32,141.12,3.45,63.35
2018-09-07,143.5,146.0,143.0,145.5,8.92,0.8,11.15,5,5666300,3047100,1866500,752700,143.34,140.04,141.41,1.95,56.29
2018-09-18,147.5,150.0,147.0,149.0,8.92,0.8,11.15,5,13210100,7544500,4294200,1371400,145.1,141.82,141.81,1.94,59.83
2018-09-27,145.0,148.0,145.0,148.0,8.92,0.8,11.15,5,8188400,4774100,2424700,989600,146.29,143.31,142.23,1.3,54.49
2018-10-08,143.5,145.5,143.0,143.5,8.92,0.8,11.15,5,3667000,1378500,1822600,465900,145.95,143.88,142.46,0.01,43.43
2018-10-18,142.5,143.5,141.5,143.0,8.92,0.8,11.15,5,2338300,1254400,607100,476800,144.27,143.43,142.43,-1.01,46.23
2018-10-30,136.0,136.5,134.5,135.0,8.92,0.8,11.15,5,4693500,1788000,2316400,589100,141.43,142.06,142.13,-2.38,34.97
2018-11-08,140.0,141.0,139.0,139.0,8.92,0.8,11.15,5,6764000,2742200,2940100,1081700,140.59,141.42,141.95,-1.29,45.65
2018-11-19,137.5,138.5,136.0,136.5,8.92,0.8,11.15,5,4125200,1879800,1329900,915500,139.31,140.5,141.66,-1.3,40.72
2018-11-28,137.5,138.5,136.5,137.5,8.92,0.8,11.15,5,2742900,1120300,1177900,444700,137.8,139.32,141.25,-1.19,48.68
2018-12-11,138.0,141.0,137.5,139.5,8.92,0.8,11.15,5,4225500,1691200,1723300,811000,138.59,139.39,141.13,0.14,52.39
2018-12-20,137.5,138.5,135.5,138.0,8.92,0.8,11.15,5,4071000,1590200,1840900,639900,138.47,139.15,140.95,-0.16,48.79
2019-01-02,134.5,136.0,133.5,134.5,8.92,0.8,11.15,5,3669900,1719200,1354000,596700,136.48,137.86,140.48,-1.38,44.37
2019-01-11,134.5,135.0,132.0,133.5,8.92,0.8,11.15,5,9598600,3985900,4615300,997400,135.7,137.08,140.08,-0.94,43.57
2019-01-22,126.5,127.0,125.0,127.0,8.92,0.8,11.15,5,17297300,7696800,6047300,3553200,133.94,135.8,139.54,-1.79,32.69
2019-01-31,132.0,134.0,131.5,133.0,8.92,0.8,11.15,0,13918700,7331100,3995500,2592100,132.47,134.49,138.92,-1.4,50.86
2019-02-11,134.0,134.5,132.5,133.0,8.92,0.8,11.15,5,6374600,2319800,2879100,1175700,132.96,134.27,138.56,-0.11,49.84
2019-02-21,134.0,134.5,133.0,133.5,8.92,0.8,11.15,5,4531700,1613500,2048500,869700,133.18,134.08,138.22,0.08,51.08
2019-03-04,132.5,134.5,132.0,132.5,8.92,0.8,11.15,5,4472100,1247200,2042800,1182100,133.67,134.16,137.96,0.2,45.15
2019-03-13,130.0,130.5,129.5,130.0,8.92,0.8,11.15,5,6822500,2695300,2613500,1513700,132.44,133.36,137.49,-0.81,36.06
2019-03-22,131.5,135.0,131.0,135.0,8.92,0.8,11.15,5,18118500,9510500,6530200,2077800,132.12,132.93,137.08,-0.32,62.5
2019-04-02,130.5,132.0,130.5,130.5,8.92,0.8,11.15,5,8736400,3979700,3570800,1185900,132.05,132.71,136.75,-0.29,43.11
2019-04-12,128.5,129.0,127.5,129.0,8.92,0.8,11.15,5,10063900,3454900,3561200,3047800,131.39,132.17,136.33,-0.53,39.17
2019-04-25,130.0,130.5,129.5,130.0,8.92,0.8,11.15,0,8752100,4146500,3342300,1263300,130.42,131.42,135.84,-0.74,47.55
2019-05-08,128.5,129.0,128.0,128.0,8.92,0.8,11.15,5,4776200,1411600,2513300,851300,130.17,131.05,135.44,-0.49,39.75
2019-05-17,123.0,123.5,120.5,121.0,8.92,0.8,11.15,7,14335000,4452200,7727700,2155100,127.7,129.47,134.71,-2.02,21.42
2019-05-29,127.5,130.0,127.5,128.5,8.92,0.8,11.15,7,13944600,4120900,7730500,2093200,127.47,128.89,134.19,-0.68,53.71
2019-06-10,131.5,132.5,131.0,132.0,8.92,0.8,11.15,7,6137000,3127300,2090500,919200,129.06,129.43,133.98,0.89,62.09
2019-06-19,134.0,136.0,133.5,135.0,8.92,0.8,11.15,7,15527400,8516400,5531000,1480000,131.02,130.45,133.95,1.58,66.12
2019-06-28,137.5,140.0,136.5,139.5,8.92,0.8,11.15,7,15503400,9100500,3764800,2638100,133.26,131.83,134.09,2.13,74.87
2019-07-09,138.5,139.0,136.5,138.5,8.92,0.8,11.15,7,8840500,3225800,4896400,718300,135.99,133.75,134.48,2.31,61.5
2019-07-19,142.0,142.5,140.5,141.5,8.92,0.8,11.15,7,11364300,4149200,4884500,2330600,137.34,135.05,134.78,1.72,68.39
2019-07-31,136.0,138.5,135.0,137.5,8.92,0.8,11.15,0,13968100,5252600,5366900,3348600,137.64,135.82,135.02,0.55,50.02
2019-08-09,133.0,134.0,130.0,130.5,8.92,0.8,11.15,7,8588400,3182300,4213200,1192900,135.93,135.34,134.95,-1.21,34.82
2019-08-21,124.5,125.5,123.0,123.5,8.92,0.8,11.15,7,9216000,4366500,4052900,796600,130.96,132.67,134.24,-3.59,34.61
2019-08-30,123.0,124.5,122.5,123.5,8.92,0.8,11.15,7,8798900,4223100,3237900,1337900,127.44,130.26,133.47,-3.45,40.18
2019-09-10,116.0,118.0,115.5,117.0,8.92,0.8,11.15,7,25213200,15128200,7828400,2256600,123.07,127.11,132.39,-4.06,33.5
2019-09-19,121.5,122.0,118.5,119.5,8.92,0.8,11.15,7,14740300,6340700,6913200,1486400,122.48,125.82,131.68,-1.89,42.16
2019-09-30,120.0,120.5,118.0,118.0,8.92,0.8,11.15,7,10232700,2107100,6143100,1982500,120.91,124.1,130.81,-1.61,40.88
2019-10-09,116.5,117.0,114.5,115.5,8.92,0.8,11.15,7,8205500,2766000,4156100,1283400,118.68,122.05,129.79,-1.96,40.18
2019-10-21,116.5,116.5,112.5,113.0,8.92,0.8,11.15,7,15559600,4022300,10571200,966100,117.28,120.43,128.82,-1.57,36.31
2019-10-31,112.5,114.5,112.0,112.0,8.92,0.8,11.15,7,17546300,8207100,7326400,2012800,114.31,117.96,127.56,-2.34,44.02
2019-11-11,117.0,118.5,115.5,115.5,8.92,0.8,11.15,7,11136500,4190800,5520600,1425100,115.21,117.56,126.8,-0.06,50.36
2019-11-20,115.0,117.0,115.0,116.0,8.92,0.8,11.15,6,5673000,2235700,2834400,602900,115.96,117.43,126.14,0.35,50.0
2019-11-29,121.5,122.0,119.5,121.0,8.92,0.8,11.15,6,6157900,2271100,2768000,1118800,117.57,117.96,125.69,1.28,59.76
2019-12-12,118.0,119.0,116.5,118.5,8.92,0.8,11.15,6,11329300,4554700,5128600,1646000,117.93,118.08,125.21,0.57,52.15
2019-12-23,120.0,121.0,118.0,119.0,8.92,0.8,11.15,6,11594700,3143800,3902500,4548400,118.97,118.64,124.88,0.83,50.35
2020-01-03,121.5,122.5,120.0,120.5,8.92,0.8,11.15,6,8373500,2346200,4208000,1819300,119.57,119.04,124.56,0.78,53.01
2020-01-14,114.0,115.0,113.5,113.5,8.92,0.8,11.15,6,4364600,1771100,1818100,775400,117.43,117.97,123.9,-1.2,37.11
2020-01-23,99.5,101.0,99.0,99.0,8.92,0.8,11.15,6,20644800,8448500,9032900,3163400,112.56,115.2,122.76,-4.3,23.75
2020-02-03,97.5,98.25,97.0,97.0,8.92,0.8,11.15,6,7664900,2710400,3670500,1284000,106.46,111.09,121.11,-5.32,26.57
2020-02-13,101.5,101.5,99.5,100.0,8.92,0.8,11.15,6,12024800,4059500,6138200,1827100,103.51,108.27,119.65,-3.56,41.16
2020-02-24,96.5,96.75,93.25,93.25,8.92,0.8,11.15,5,19813300,4845400,13292600,1675300,101.24,105.86,118.22,-2.87,33.18
2020-03-04,86.0,87.25,85.25,86.75,8.92,0.8,11.15,5,11035400,5347500,3990500,1697400,95.4,101.43,116.17,-4.84,31.78
2020-03-13,60.0,68.25,58.25,66.5,8.92,0.8,11.15,5,43045800,17182800,16153600,9709400,86.12,94.8,113.36,-8.24,16.45
