Date,Open,High,Low,Close,PE,PBV,T_EPS,FSCORE,Vol,Buy Vol,Sell Vol,ATO/ATC,EMA25,EMA50,EMA200,MACD,RSI
2018-01-03,234.0,237.0,233.0,237.0,14.59,1.66,16.41,5,7363500,3147500,2317500,1898500,229.75,224.72,206.51,3.22,65.84
2018-01-12,233.0,239.0,233.0,238.0,14.65,1.66,16.41,5,7913600,4859900,2021900,1031800,232.93,227.81,208.6,2.83,59.55
2018-01-23,222.0,227.0,222.0,227.0,13.97,1.59,16.41,5,15340400,6765700,5821800,2752900,230.94,227.99,209.97,-0.75,44.61
2018-02-01,232.0,232.0,229.0,229.0,14.1,1.6,16.41,5,4815600,861100,3244700,709800,230.39,228.37,211.29,-0.43,47.9
2018-02-12,224.0,226.0,222.0,225.0,13.85,1.57,16.41,5,4048400,1601000,1603000,844400,228.61,227.89,212.32,-1.5,43.08
2018-02-21,227.0,228.0,226.0,228.0,14.04,1.59,16.41,5,2873400,989100,1162900,721400,227.93,227.66,213.3,-0.8,49.98
2018-03-05,230.0,232.0,226.0,228.0,15.89,1.57,14.49,5,4000800,1537500,1995900,467400,228.53,228.05,214.37,0.23,48.89
2018-03-14,227.0,228.0,225.0,225.0,15.68,1.54,14.49,5,5367300,2301200,2396100,670000,228.4,228.1,215.31,-0.08,43.2
2018-03-23,217.0,221.0,217.0,221.0,15.4,1.52,14.49,5,4984500,2582000,1550500,852000,225.82,226.73,215.8,-1.81,39.05
2018-04-03,212.0,214.0,211.0,212.0,14.78,1.46,14.49,5,4392800,1723400,1548600,1120800,221.08,223.87,215.76,-3.95,30.83
2018-04-17,201.0,201.0,198.0,199.5,13.9,1.37,14.49,5,5105300,2140900,2115000,849400,210.87,217.32,214.49,-7.48,32.61
2018-04-26,190.0,194.5,190.0,193.5,13.49,1.33,14.49,5,8667200,3428600,4018900,1219700,204.25,212.04,213.23,-6.99,33.25
2018-05-08,194.5,195.5,193.0,194.5,13.56,1.34,14.49,5,7613600,3279200,2979000,1355400,199.48,207.44,211.88,-5.41,40.89
2018-05-17,192.0,192.0,189.0,189.0,12.95,1.25,14.74,5,6552000,2063100,2470900,2018000,196.49,203.8,210.57,-3.78,36.28
2018-05-28,192.0,195.5,192.0,195.5,13.39,1.3,14.74,5,6797400,3465100,2479200,853100,195.0,201.15,209.38,-2.09,50.07
2018-06-07,204.0,206.0,199.5,199.5,13.67,1.32,14.74,5,8638900,3447500,4160400,1031000,196.34,200.34,208.58,0.54,54.48
2018-06-18,199.0,201.0,198.5,199.5,13.67,1.32,14.74,5,4615200,1919600,2195900,499700,197.42,199.95,207.91,0.96,53.8
2018-06-27,193.0,194.0,191.0,191.0,13.09,1.27,14.74,5,7954100,3428700,3655400,870000,195.61,198.34,206.94,-1.08,42.49
2018-07-06,193.5,198.0,193.0,197.0,13.5,1.31,14.74,7,7064800,3869900,2700600,494300,195.17,197.39,206.08,-0.41,52.73
2018-07-17,194.0,197.5,193.0,197.5,13.53,1.31,14.74,7,7263600,4183500,2336800,743300,195.11,196.8,205.33,-0.11,54.24
2018-07-26,216.0,216.0,213.0,215.0,14.73,1.43,14.74,7,7697600,2409200,2620400,2668000,200.84,199.56,205.5,4.14,68.66
2018-08-08,216.0,218.0,214.0,216.0,14.8,1.43,14.74,7,12010600,4396200,4201500,3412900,207.14,203.46,206.18,5.32,63.08
2018-08-20,217.0,219.0,215.0,216.0,14.8,1.43,15.56,7,5884000,2604600,2673300,606100,210.47,206.27,206.77,3.8,60.35
2018-08-29,215.0,216.0,213.0,215.0,14.73,1.43,15.56,7,5884200,2211400,2371700,1301100,212.87,208.67,207.41,2.72,55.23
2018-09-07,208.0,209.0,207.0,208.0,13.5,1.38,15.56,7,3987400,1479000,1839100,669300,211.78,209.11,207.62,0.03,42.68
2018-09-18,213.0,218.0,210.0,216.0,14.02,1.43,15.56,7,10218000,5427400,3192300,1598300,211.64,209.61,207.84,0.38,56.18
2018-09-27,213.0,215.0,212.0,214.0,13.89,1.42,15.56,7,5995000,3305600,2071400,618000,212.97,210.88,208.32,0.89,52.02
2018-10-08,210.0,212.0,209.0,209.0,13.57,1.38,15.56,6,6805200,2144200,3908700,752300,212.85,211.36,208.63,-0.03,42.67
2018-10-18,208.0,208.0,206.0,206.0,13.37,1.36,15.56,6,3658000,1239900,1640800,777300,211.08,210.75,208.65,-1.34,38.95
2018-10-30,199.5,200.0,196.0,196.5,12.76,1.3,15.56,6,11015800,4198200,4899700,1917900,207.69,208.95,208.31,-2.91,33.46
2018-11-08,208.0,210.0,205.0,206.0,13.37,1.36,15.56,6,5026000,1562500,2373300,1090200,205.96,207.62,207.97,-1.83,49.7
2018-11-19,198.0,198.0,196.0,196.5,12.66,1.27,15.67,6,5362400,2311500,2127200,923700,203.46,205.84,207.47,-2.51,37.3
2018-11-28,195.0,195.5,191.5,191.5,12.34,1.24,15.67,6,9594900,3681400,3868600,2044900,198.84,202.63,206.47,-3.73,36.84
2018-12-11,191.5,192.0,190.0,191.0,12.31,1.23,15.67,6,8432000,2972600,4249800,1209600,196.65,200.47,205.61,-2.72,39.17
2018-12-20,187.5,188.0,184.5,188.0,12.12,1.21,15.67,6,7815200,3105000,3654700,1055500,192.53,197.19,204.36,-3.53,39.62
2019-01-02,185.0,186.0,184.0,185.0,11.92,1.19,15.67,6,4531300,2048500,1766400,716400,189.04,194.08,203.02,-3.42,39.2
2019-01-11,181.5,182.5,180.5,181.5,11.7,1.17,15.67,6,7712400,3041400,2539700,2131300,187.11,191.79,201.79,-2.62,36.65
2019-01-22,187.0,189.0,185.5,189.0,12.18,1.22,15.67,6,12389200,4497000,3479200,4413000,186.07,190.0,200.61,-1.22,55.85
2019-01-31,195.0,200.0,194.5,200.0,12.89,1.29,15.67,0,18009000,9882900,5004000,3122100,189.5,190.95,200.14,2.04,71.92
2019-02-11,197.5,198.0,195.5,196.0,12.63,1.27,15.67,6,12931800,4086600,7420500,1424700,194.03,193.2,200.15,3.33,54.71
