param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_1.csv,1.48,2.23,5.71,5.71,5.71,5.71,5.71
window_size_12.csv,4.8,4.92,37.14,14.29,14.29,22.86,22.86
window_size_16.csv,5.09,5.27,40.0,17.14,17.14,22.86,22.86
window_size_2.csv,1.84,2.59,34.29,20.0,20.0,20.0,20.0
window_size_20.csv,5.09,5.26,45.71,22.86,22.86,22.86,22.86
window_size_24.csv,4.94,5.12,48.57,25.71,25.71,22.86,22.86
window_size_3.csv,2.08,2.92,42.86,22.86,22.86,22.86,22.86
window_size_4.csv,2.5,3.2,37.14,17.14,17.14,20.0,20.0
window_size_8.csv,3.83,4.18,34.29,11.43,11.43,22.86,22.86
