Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,5,2022-01-04,91.95
1,2022-01-04,5,2022-01-13,93.15
2,2022-01-13,5,2022-01-24,94.3
3,2022-01-24,5,2022-02-02,95.8
4,2022-02-02,5,2022-02-11,97.15
5,2022-02-11,5,2022-02-23,98.25
6,2022-02-23,5,2022-03-04,98.15
7,2022-03-04,5,2022-03-15,98.2
8,2022-03-15,5,2022-03-24,98.45
9,2022-03-24,5,2022-04-04,98.7
10,2022-04-04,5,2022-04-19,99.0
11,2022-04-19,5,2022-04-28,99.4
12,2022-04-28,5,2022-05-11,99.6
13,2022-05-11,5,2022-05-23,97.8
14,2022-05-23,5,2022-06-01,95.9
15,2022-06-01,5,2022-06-13,94.05
16,2022-06-13,5,2022-06-22,92.0
17,2022-06-22,5,2022-07-01,89.85
18,2022-07-01,5,2022-07-12,89.65
19,2022-07-12,5,2022-07-22,89.0
20,2022-07-22,5,2022-08-04,88.3
21,2022-08-04,5,2022-08-16,88.15
22,2022-08-16,5,2022-08-25,88.6
23,2022-08-25,5,2022-09-05,89.55
24,2022-09-05,5,2022-09-14,90.85
25,2022-09-14,5,2022-09-23,92.0
26,2022-09-23,5,2022-10-04,93.1
27,2022-10-04,5,2022-10-17,93.25
28,2022-10-17,5,2022-10-27,93.35
29,2022-10-27,5,2022-11-07,93.9
30,2022-11-07,5,2022-11-16,94.65
31,2022-11-16,5,2022-11-25,95.25
32,2022-11-25,5,2022-12-07,96.3
33,2022-12-07,5,2022-12-19,97.1
34,2022-12-19,5,2022-12-28,97.65
