Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,13,2022-01-04,114.53
1,2022-01-04,13,2022-01-13,115.33
2,2022-01-13,13,2022-01-24,116.57
3,2022-01-24,13,2022-02-02,118.0
4,2022-02-02,13,2022-02-11,118.9
5,2022-02-11,13,2022-02-23,120.53
6,2022-02-23,13,2022-03-04,121.53
7,2022-03-04,13,2022-03-15,123.63
8,2022-03-15,13,2022-03-24,125.23
9,2022-03-24,13,2022-04-04,127.27
10,2022-04-04,13,2022-04-19,129.2
11,2022-04-19,13,2022-04-28,131.3
12,2022-04-28,13,2022-05-11,133.23
13,2022-05-11,13,2022-05-23,135.87
14,2022-05-23,13,2022-06-01,138.37
15,2022-06-01,13,2022-06-13,141.73
16,2022-06-13,13,2022-06-22,145.3
17,2022-06-22,13,2022-07-01,147.6
18,2022-07-01,13,2022-07-12,149.93
19,2022-07-12,13,2022-07-22,152.13
20,2022-07-22,13,2022-08-04,154.07
21,2022-08-04,13,2022-08-16,155.83
22,2022-08-16,13,2022-08-25,156.2
23,2022-08-25,13,2022-09-05,157.7
24,2022-09-05,13,2022-09-14,158.57
25,2022-09-14,13,2022-09-23,159.83
26,2022-09-23,13,2022-10-04,161.07
27,2022-10-04,13,2022-10-17,162.2
28,2022-10-17,13,2022-10-27,163.3
29,2022-10-27,13,2022-11-07,164.57
30,2022-11-07,13,2022-11-16,166.17
31,2022-11-16,13,2022-11-25,167.2
32,2022-11-25,13,2022-12-07,169.1
33,2022-12-07,13,2022-12-19,170.23
34,2022-12-19,13,2022-12-28,170.63
