param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
XGBModel_lags1_lags_past_covariates1_output_chunk_length1.csv,5.98,11.65,42.86,14.29,11.43,34.29,31.43
XGBModel_lags1_lags_past_covariates2_output_chunk_length1.csv,6.15,12.62,40.0,17.14,8.57,31.43,31.43
