param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_10.csv,5.6,0.25,57.14,28.57,28.57,31.43,28.57
window_size_15.csv,7.05,0.3,54.29,22.86,22.86,34.29,31.43
window_size_20.csv,7.47,0.32,57.14,22.86,22.86,37.14,34.29
window_size_5.csv,3.82,0.18,74.29,37.14,37.14,37.14,37.14
