Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,4,2022-04-01,125.75
1,2022-04-01,4,2022-01-13,126.12
2,2022-01-13,4,2022-01-24,126.38
3,2022-01-24,4,2022-02-02,126.12
4,2022-02-02,4,2022-11-02,125.44
5,2022-11-02,4,2022-02-23,126.56
6,2022-02-23,4,2022-04-03,127.5
7,2022-04-03,4,2022-03-15,127.0
8,2022-03-15,4,2022-03-24,126.31
9,2022-03-24,4,2022-04-04,124.5
10,2022-04-04,4,2022-04-19,123.38
11,2022-04-19,4,2022-04-28,117.19
12,2022-04-28,4,2022-11-05,115.38
13,2022-11-05,4,2022-05-23,112.31
14,2022-05-23,4,2022-01-06,110.5
15,2022-01-06,4,2022-06-13,109.31
16,2022-06-13,4,2022-06-22,108.12
17,2022-06-22,4,2022-01-07,106.69
18,2022-01-07,4,2022-12-07,104.94
19,2022-12-07,4,2022-07-22,108.25
20,2022-07-22,4,2022-04-08,106.31
21,2022-04-08,4,2022-08-16,104.88
22,2022-08-16,4,2022-08-25,103.75
23,2022-08-25,4,2022-05-09,103.62
24,2022-05-09,4,2022-09-14,104.06
25,2022-09-14,4,2022-09-23,105.06
26,2022-09-23,4,2022-04-10,105.56
27,2022-04-10,4,2022-10-17,106.0
28,2022-10-17,4,2022-10-27,106.75
29,2022-10-27,4,2022-07-11,107.31
30,2022-07-11,4,2022-11-16,107.44
31,2022-11-16,4,2022-11-25,106.94
32,2022-11-25,4,2022-07-12,106.19
33,2022-07-12,4,2022-12-19,105.44
34,2022-12-19,4,2022-12-28,104.81
