Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,4,2022-04-01,124.5
1,2022-04-01,4,2022-01-13,124.5
2,2022-01-13,4,2022-01-24,125.88
3,2022-01-24,4,2022-02-02,125.38
4,2022-02-02,4,2022-11-02,126.38
5,2022-11-02,4,2022-02-23,128.62
6,2022-02-23,4,2022-04-03,129.12
7,2022-04-03,4,2022-03-15,128.62
8,2022-03-15,4,2022-03-24,126.25
9,2022-03-24,4,2022-04-04,120.38
10,2022-04-04,4,2022-04-19,117.62
11,2022-04-19,4,2022-04-28,105.75
12,2022-04-28,4,2022-11-05,104.5
13,2022-11-05,4,2022-05-23,104.25
14,2022-05-23,4,2022-01-06,103.38
15,2022-01-06,4,2022-06-13,112.88
16,2022-06-13,4,2022-06-22,111.75
17,2022-06-22,4,2022-01-07,109.12
18,2022-01-07,4,2022-12-07,106.5
19,2022-12-07,4,2022-07-22,103.62
20,2022-07-22,4,2022-04-08,100.88
21,2022-04-08,4,2022-08-16,100.62
22,2022-08-16,4,2022-08-25,101.0
23,2022-08-25,4,2022-05-09,103.62
24,2022-05-09,4,2022-09-14,107.25
25,2022-09-14,4,2022-09-23,109.5
26,2022-09-23,4,2022-04-10,110.12
27,2022-04-10,4,2022-10-17,108.38
28,2022-10-17,4,2022-10-27,106.25
29,2022-10-27,4,2022-07-11,105.12
30,2022-07-11,4,2022-11-16,104.75
31,2022-11-16,4,2022-11-25,105.5
32,2022-11-25,4,2022-07-12,106.12
33,2022-07-12,4,2022-12-19,105.75
34,2022-12-19,4,2022-12-28,104.88
