Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,119.69
1,2022-01-04,2,2022-01-13,119.25
2,2022-01-13,2,2022-01-24,118.81
3,2022-01-24,2,2022-02-02,116.75
4,2022-02-02,2,2022-02-11,114.38
5,2022-02-11,2,2022-02-23,111.94
6,2022-02-23,2,2022-03-04,110.5
7,2022-03-04,2,2022-03-15,108.88
8,2022-03-15,2,2022-03-24,107.12
9,2022-03-24,2,2022-04-04,105.31
10,2022-04-04,2,2022-04-19,104.31
11,2022-04-19,2,2022-04-28,103.5
12,2022-04-28,2,2022-05-11,104.31
13,2022-05-11,2,2022-05-23,104.69
14,2022-05-23,2,2022-06-01,105.5
15,2022-06-01,2,2022-06-13,106.19
16,2022-06-13,2,2022-06-22,106.06
17,2022-06-22,2,2022-07-01,106.25
18,2022-07-01,2,2022-07-12,106.38
19,2022-07-12,2,2022-07-22,107.88
20,2022-07-22,2,2022-08-04,108.06
21,2022-08-04,2,2022-08-16,109.44
22,2022-08-16,2,2022-08-25,109.81
23,2022-08-25,2,2022-09-05,109.31
24,2022-09-05,2,2022-09-14,108.72
25,2022-09-14,2,2022-09-23,107.88
26,2022-09-23,2,2022-10-04,105.84
27,2022-10-04,2,2022-10-17,101.94
28,2022-10-17,2,2022-10-27,98.53
29,2022-10-27,2,2022-11-07,95.72
30,2022-11-07,2,2022-11-16,93.34
31,2022-11-16,2,2022-11-25,92.03
32,2022-11-25,2,2022-12-07,91.34
33,2022-12-07,2,2022-12-19,90.78
34,2022-12-19,2,2022-12-28,91.28
