Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,128.06
1,2022-01-04,2,2022-01-13,125.88
2,2022-01-13,2,2022-01-24,124.0
3,2022-01-24,2,2022-02-02,122.09
4,2022-02-02,2,2022-02-11,120.25
5,2022-02-11,2,2022-02-23,117.81
6,2022-02-23,2,2022-03-04,116.09
7,2022-03-04,2,2022-03-15,114.56
8,2022-03-15,2,2022-03-24,113.41
9,2022-03-24,2,2022-04-04,112.28
10,2022-04-04,2,2022-04-19,111.56
11,2022-04-19,2,2022-04-28,110.12
12,2022-04-28,2,2022-05-11,109.34
13,2022-05-11,2,2022-05-23,108.31
14,2022-05-23,2,2022-06-01,108.0
15,2022-06-01,2,2022-06-13,107.53
16,2022-06-13,2,2022-06-22,106.59
17,2022-06-22,2,2022-07-01,105.78
18,2022-07-01,2,2022-07-12,105.34
19,2022-07-12,2,2022-07-22,105.69
20,2022-07-22,2,2022-08-04,106.19
21,2022-08-04,2,2022-08-16,107.06
22,2022-08-16,2,2022-08-25,107.66
23,2022-08-25,2,2022-09-05,107.75
24,2022-09-05,2,2022-09-14,107.39
25,2022-09-14,2,2022-09-23,107.06
26,2022-09-23,2,2022-10-04,106.11
27,2022-10-04,2,2022-10-17,104.91
28,2022-10-17,2,2022-10-27,103.3
29,2022-10-27,2,2022-11-07,102.58
30,2022-11-07,2,2022-11-16,101.58
31,2022-11-16,2,2022-11-25,100.67
32,2022-11-25,2,2022-12-07,100.03
33,2022-12-07,2,2022-12-19,99.33
34,2022-12-19,2,2022-12-28,98.56
